date,close,diff,start,high,low,volume,sumPos,sumNeg,MA_3,MA_7,MA_15,MA_30,EWM_3,EWM_7,EWM_15,EWM_30,PPO_3,PPO_7,PPO_15,PPO_30,RSI,CCI,macd
2019-04-03,76500,600,76000,77700,76000,887694,12.30946960334,55.164097760180006,76400.0,74928.57142857143,75433.33333333333,73060.0,76135.8558048186,75591.32114838288,74785.8304092695,73142.32465345248,100.13089005235602,102.09723546234508,101.41405214317278,104.7084588009855,0.46956521739130436,58.91016200294514,-97.47708335592802
2019-04-04,75600,-900,77100,77100,75000,794535,37.05287831060002,151.1795375720002,76000.0,75300.0,75466.66666666667,73383.33333333333,75867.9279024093,75593.49086128718,74887.60252502654,73301.36482212927,99.47368421052632,100.39840637450199,100.17667844522968,103.0206677265501,0.4577777777777778,31.786520160894742,-139.80780308315389
2019-04-05,75800,200,75600,77500,74500,1051488,9.5921513827,39.06492706700001,75966.66666666667,75657.14285714286,75606.66666666667,73750.0,75833.96395120464,75645.11814596591,75001.65310849444,73463.02396417924,99.78060552874068,100.18882175226587,100.25570937307116,102.77966101694915,0.5124378109452735,27.872678686195588,-161.12974458932854
2019-04-08,76400,600,76500,77300,75500,763891,22.592501269250004,92.71735053630005,75933.33333333333,76014.28571428571,75613.33333333333,73986.66666666667,76116.98197560232,75833.83860947586,75176.4476756476,73653.00857322947,100.6145741878841,100.50742341665102,101.04038088520544,103.26184898179851,0.547872340425532,33.92122483125364,-142.29578949370716
2019-04-09,77600,1200,77200,77900,76400,1049976,14.189950001716662,62.32983935498334,76600.0,76371.42857142857,75573.33333333333,74176.66666666667,76858.49098780117,76275.37895710941,75479.39354466995,73908.2845417496,101.30548302872062,101.60867938645717,102.681721947777,104.61510807531569,0.4581005586592179,50.48173539578108,-60.697595154606915
2019-04-10,77200,-400,77500,78400,76800,863213,6.5162959451,32.213428347800004,77066.66666666667,76428.57142857143,75646.66666666667,74346.66666666667,77029.24549390058,76506.53421783303,75694.47048745111,74121.14577419586,100.17301038062283,101.00934579439252,102.05340618665726,103.83787661406025,0.5058823529411766,46.389978663363316,-45.91658732092037
2019-04-11,77400,200,78000,78000,76800,603065,18.03027414145,72.44159170390003,77400.0,76642.85714285714,75646.66666666667,74516.66666666667,77214.62274695029,76729.90066337548,75907.66266169188,74333.14360720271,100.0,100.98788443616029,102.317793249317,103.86938045180048,0.38129496402877694,45.20364016112187,-35.425842964309595
2019-04-12,76000,-1400,77600,77800,75800,806869,2.7275283422000003,14.028560560699995,76866.66666666667,76571.42857142857,75773.33333333333,74650.0,76607.31137347515,76547.42549753116,75919.20487565042,74440.90091337114,98.87250650477016,99.25373134328359,100.29913777934189,101.80843938379103,0.5037593984962406,17.39130434782608,-130.12684654798045
2019-04-15,76600,600,76600,77100,76000,630842,5.022548288900001,21.47820991896667,76666.66666666667,76714.28571428571,75806.66666666667,74793.33333333333,76603.65568673758,76560.5691231484,76004.30456727624,74580.46197713919,99.91304347826086,99.8510242085661,101.04652185383871,102.41554505749176,0.3333333333333333,18.882017268680517,-157.953064094276
2019-04-16,77900,1300,76400,78000,76300,767127,4.435894441199999,20.2352593138,76833.33333333333,77014.28571428571,76133.33333333333,74966.66666666667,77251.82784336878,76895.42684236175,76241.26722994244,74795.00587936143,101.3882863340564,101.15006492301985,102.32049036777585,103.91285015562472,0.3050847457627119,58.36467474578592,-97.39840248918927
2019-04-17,75900,-2000,77900,78000,75700,996833,15.8064216431,84.12853535730004,76800.0,76942.85714285714,76306.66666666667,75120.0,76575.91392168439,76646.57013177105,76198.60871064727,74866.41419053101,98.828125,98.6446342369105,99.46706272933775,101.03833865814697,0.42424242424242425,25.756394104825553,-194.8746592846951
2019-04-18,74000,-1900,75900,76500,73800,935012,12.717793454666664,58.279042592716685,75933.33333333333,76428.57142857143,76313.33333333333,75236.66666666667,75287.95696084219,75984.92759882778,75923.7819704278,74810.42968690743,97.45390693590869,96.82242990654206,96.96863807111033,98.35629790439059,0.539568345323741,-67.10102598666874,-379.47366343402905
2019-04-19,73900,-100,74600,74900,73600,451650,10.207457702399998,43.0277715108,74600.0,75957.14285714286,76233.33333333333,75293.33333333333,74593.9784804211,75463.69569912054,75670.80869948138,74751.60695751147,99.06166219839142,97.29170584916307,96.93922168780061,98.1494598902072,0.6178861788617885,-122.80543801206434,-493.32642787731584
2019-04-22,73500,-400,74400,74500,73100,422266,13.305123176800006,54.50755977365,73800.0,75400.0,76013.33333333333,75393.33333333333,74046.98924021055,74972.77177434019,75399.4571196331,74670.74839286922,99.59349593495935,97.48010610079577,96.69356253288898,97.48872579361571,0.6016949152542372,-186.34285285960456,-574.8809134731264
2019-04-23,74200,700,73000,74300,73000,456648,21.172603691700004,89.444393399,73866.66666666667,75142.85714285714,75900.0,75493.33333333333,74123.49462010528,74779.57883075508,75249.52474161112,74640.338924197,100.45126353790612,98.74524714828897,97.76021080368906,98.2868244436595,0.5966386554621849,-204.2799002231865,-560.4369764421753
2019-04-24,73700,-500,75400,75400,73500,611885,13.981002170737495,58.74286981385001,73800.0,74728.57142857143,75713.33333333333,75573.33333333333,73911.74731005264,74509.68412306625,75055.83387980428,74579.59976358004,99.86449864498645,98.6235901357293,97.34084705467994,97.5211714890614,0.582608695652174,-196.02432418621427,-561.8530583655111
2019-04-25,77000,3300,74200,77000,74100,1382565,18.0890222421,79.79619154002499,74966.66666666667,74600.0,75806.66666666667,75636.66666666667,75455.87365502631,75132.26309229979,75298.85494026604,74735.92829412331,102.71231658514894,103.2171581769437,101.57417993140444,101.80247675289762,0.45890410958904104,18.195281921082646,-329.4365563505663
2019-04-29,75900,1100,75100,75900,74700,413655,13.7038055844,57.058932527200014,75533.33333333333,74600.0,75813.33333333333,75710.0,75677.93682751316,75324.19731922487,75373.99815266451,74811.10782830292,100.48543689320388,101.7426273458445,100.11431586352447,100.25095760137366,0.5165562913907286,-62.90835501590202,-242.5899883429562
2019-04-30,75800,-100,75900,76200,74700,476352,18.114312575675,73.44460725340002,76233.33333333333,74857.14285714286,75773.33333333333,75693.33333333333,75738.96841375658,75443.14798941866,75427.24843314466,74874.96941234323,99.43156974202012,101.25954198473283,100.03519267992257,100.14091949973579,0.5642857142857143,-67.10984488762175,-187.18710239333905
2019-05-02,76800,1000,75300,76900,75300,574899,7.86823920545,36.78407175215,76166.66666666667,75271.42857142857,75720.0,75646.66666666667,76269.48420687829,75782.36099206403,75598.84251875032,74999.27799518476,100.83150984682712,102.03074587208201,101.42630744849446,101.5246320613378,0.5136986301369862,109.63059256852019,-83.79101346656921
2019-05-03,76600,-200,76500,77200,75900,409579,12.4527074681,51.27967007210001,76400.0,75714.28571428571,75680.0,75663.33333333333,76434.74210343914,75986.77074404803,75723.98729308629,75102.63832576308,100.26178010471205,101.16981132075473,101.21564482029599,101.2379399973567,0.5273972602739726,253.30151153539848,-32.10257637435507
2019-05-07,77000,400,75200,77400,75100,685250,9.733917336499996,49.78707813750002,76800.0,76114.28571428571,75653.33333333333,75650.0,76717.37105171957,76240.07805803603,75883.48898090559,75225.1462662731,100.26041666666667,101.16366366366367,101.78004934790272,101.78453403833443,0.4632352941176471,265.7288003126167,22.821083843613792
2019-05-08,76300,-700,76300,77100,75900,469011,9.985319458533334,50.572460167333325,76633.33333333333,76485.71428571429,75673.33333333333,75723.33333333333,76508.6855258598,76255.05854352702,75935.55288669815,75294.54334125014,99.56502827316226,99.75719088531937,100.82812087040789,100.76154421798653,0.5109489051094891,276.7662053896498,6.658331010020788
2019-05-09,73300,-3000,76100,76500,73300,882026,17.554013337900003,76.48811631697502,75533.33333333333,75957.14285714286,75453.33333333333,75630.0,74904.3427629299,75516.29390764525,75606.10861858586,75165.77343000298,97.04324801412182,96.50178672183563,97.1461388937975,96.91921195292873,0.6493506493506493,4567.049808428966,-199.97813242990384
2019-05-10,72400,-900,73300,74100,71700,889534,9.198669167414286,43.28434635324288,74000.0,75457.14285714286,75086.66666666667,75610.0,73652.17138146496,74737.22043073393,75205.34487385537,74987.22008584556,97.83783783783784,95.94850435441121,96.42191245671667,95.75452982409735,0.6223776223776224,747.8204714239575,-380.7234478767458
2019-05-13,70400,-2000,72400,72500,70200,863415,6.617075635725001,29.806400015525004,72033.33333333333,74685.71428571429,74720.0,75513.33333333333,72026.08569073248,73652.91532305043,74604.67654507588,74691.0898882403,97.73253123553911,94.26166794185157,94.21841541755889,93.22856890615344,0.625,512.3900879296538,-605.0854532740588
2019-05-14,71500,1100,69800,72200,69700,675293,7.959385064100001,43.670864489500005,71433.33333333333,73928.57142857143,74553.33333333333,75433.33333333333,71763.04284536623,73114.68649228782,74216.5918528252,74485.0956528384,100.0933271115259,96.71497584541062,95.90449789859609,94.78568272205038,0.5779220779220778,312.0137415378398,-645.8449364425446
2019-05-15,72500,1000,71500,72800,71400,481239,15.812828405133333,72.27306086156669,71466.66666666667,73342.85714285714,74460.0,75346.66666666667,72131.52142268312,72961.01486921585,74002.01781117561,74356.95660842539,101.44589552238806,98.85079859758473,97.36771420897125,96.22190762696867,0.5312500000000001,173.3060946544096,-574.2973475201024
2019-05-16,71000,-1500,72500,73300,70300,797872,10.966478623066664,55.87720579493335,71666.66666666667,72485.71428571429,74293.33333333333,75153.33333333333,71565.76071134156,72470.7611519119,73626.76549289432,74140.27062692516,99.06976744186046,97.95033504138746,95.56712132089017,94.4735208019161,0.5952380952380952,172.77537277537198,-594.3202258030051
2019-05-17,70900,-100,71600,72700,70600,577604,10.3273460308,47.26277733446667,71466.66666666667,71714.28571428571,74073.33333333333,74986.66666666667,71232.88035567079,72078.07086393391,73285.91973325543,73931.12326915366,99.2070895522388,98.86454183266933,95.7159571595716,94.55014224751066,0.5853658536585366,137.93664348745403,-580.0015487494018
2019-05-20,70500,-400,71500,71800,70400,455147,11.96833170784286,51.736829713642855,70800.0,71314.28571428571,73860.0,74786.66666666667,70866.4401778354,71683.55314795044,72937.67970131358,73709.66375997456,99.57627118644068,98.85817307692308,95.45085296506905,94.26814048850062,0.7407407407407407,131.37032842582082,-562.7299608313849
2019-05-21,72900,2400,70000,74000,70000,977936,15.64888204755,70.5806648488,71433.33333333333,71385.71428571429,73586.66666666667,74696.66666666667,71883.2200889177,71987.66486096283,72932.96973787679,73657.40603835508,102.05319645356977,102.12127276365818,99.06685993839463,97.59471640858582,0.6013513513513513,64.80692788188475,-364.5615457595633
2019-05-22,73100,200,73800,74000,72300,570131,7.44180350245,33.39000632024999,72166.66666666667,71771.42857142857,73400.0,74606.66666666667,72491.61004445885,72265.74864572212,72953.84852363898,73621.43060886743,101.29330254041571,101.85111464968153,99.59128065395095,97.98052006076311,0.5906040268456376,28.14520870076462,-202.9508818954987
2019-05-23,75300,2200,74300,75700,73600,1020203,14.256593044975002,66.69771838105001,73766.66666666667,72314.28571428571,73366.66666666667,74570.0,73895.80502222943,73024.3114842916,73247.11749501603,73729.76414146952,102.07862629914143,104.12880284472541,102.63516583371195,100.97894595681909,0.546583850931677,-50.94498024039161,55.359678813199366
2019-05-24,76300,1000,75300,76900,75300,996814,15.229164547866668,60.100534831400005,74900.0,72857.14285714286,73333.33333333333,74526.66666666667,75097.90251111472,73843.23361321869,73628.72785007497,73895.6412906047,101.86915887850468,104.72549019607844,104.04545454545455,102.37946149029429,0.5088757396449703,-128.88243831640114,284.03921719364314
2019-05-27,76600,300,76000,77100,75500,534540,16.539263922585715,72.82784476954285,76066.66666666667,73657.14285714286,73333.33333333333,74506.66666666667,75848.95125555736,74532.42520991401,74000.13690452866,74070.17065468167,100.70113935144609,103.99534522885958,104.45454545454547,102.80959198282031,0.511904761904762,-164.22835450430762,436.84322536183276
2019-05-28,77500,900,76800,77800,76600,849444,8.8703404023,42.13763867713333,76800.0,74600.0,73366.66666666667,74510.0,76674.47562777868,75274.3189074355,74437.61982827069,74291.514755652,100.91145833333333,103.88739946380696,105.63380281690141,104.01288417662057,0.46470588235294125,-265.1933701657454,571.3717786975814
2019-05-29,77000,-500,77300,77600,76000,566640,10.492670478675,55.41309774202499,77033.33333333333,75528.57142857143,73413.33333333333,74543.33333333333,76837.23781388934,75705.73918057662,74757.91737331687,74466.30359986541,99.95672868887928,101.94817476829961,104.88557936796224,103.29562223315298,0.37241379310344824,-277.7633739521208,596.7531481936455
2019-05-30,78400,1400,77500,78400,77100,595073,15.031883633925002,69.07206381262502,77633.33333333333,76314.28571428571,73753.33333333333,74603.33333333333,77618.61890694467,76379.30438543248,75213.17773097864,74720.15548965134,100.98754830399315,102.73305877948336,106.30028021332369,105.0891381082168,0.3,-551.4728974310665,672.2778949558164
