date,close,diff,start,high,low,volume,MA_3,MA_7,MA_15,MA_30,EWM_3,EWM_7,EWM_15,EWM_30,PPO_3,PPO_7,PPO_15,PPO_30,RSI,CCI,macd
2005-03-02,28200,150,27800,28700,27700,296536,28183.333333333332,28250.0,28083.333333333332,27698.333333333332,28203.93066062207,28242.204466484924,28123.170015467433,27929.739476095492,100.05913660555885,99.82300884955752,100.41543026706232,101.81117997472772,0.39568345323741005,27.97286751905894,-7.826195494508937
2005-03-03,28600,400,28500,28700,28400,201993,28283.333333333332,28250.0,28206.666666666668,27758.333333333332,28401.965330311214,28331.654249423053,28183.06063073475,27976.20767168187,101.11962286387744,101.23893805309734,101.39446939257859,103.03212248574003,0.39568345323741005,82.08791553090812,6.654483980365313
2005-03-04,28500,-100,28950,28950,28150,139342,28433.333333333332,28364.285714285714,28296.666666666668,27821.666666666668,28450.98266515563,28373.741004504067,28222.844792117383,28012.347518037408,100.23446658851114,100.47846889952152,100.71857698197668,102.43814772659199,0.4523809523809524,84.32955280814667,7.239133716035241
2005-03-07,28900,400,29050,29200,28700,395940,28666.666666666668,28450.0,28363.333333333332,27895.0,28675.491332577865,28505.30649762157,28307.800746182234,28073.31927060356,100.81395348837209,101.58172231985941,101.89211423198967,103.60279620003585,0.4318181818181818,136.03037444357147,29.80342781144438
2005-03-08,28750,-150,29000,29100,28750,89332,28716.666666666668,28471.428571428572,28413.333333333332,27953.333333333332,28712.745666288934,28566.48013275278,28363.253591487148,28119.606494350395,100.11607661056297,100.97842448569993,101.18488972313469,102.8499880753637,0.4,105.98757010762503,31.034473887788323
2005-03-09,28800,50,28850,28950,28500,202132,28816.666666666668,28542.85714285714,28500.0,28003.333333333332,28756.37283314447,28624.86028532827,28418.000607031947,28165.96746939314,99.94216310005784,100.90090090090091,101.05263157894737,102.84489941673611,0.4032258064516129,73.09045511292719,31.10978073793939
2005-03-10,28800,0,29150,29350,28700,280470,28783.333333333332,28650.0,28580.0,28073.333333333332,28778.186416572236,28668.645318488077,28465.868130075043,28209.01355060759,100.05790387955993,100.52356020942408,100.76976906927922,102.58845879838519,0.5434782608695653,76.59444613976198,27.29620567654993
2005-03-11,29000,200,29150,29150,28600,136822,28866.666666666668,28764.285714285714,28566.666666666668,28151.666666666668,28889.09320828612,28751.484137135623,28532.778448470508,28262.534922255243,100.46189376443418,100.81946858703749,101.5169194865811,103.01343910958498,0.5434782608695653,57.476210969253444,33.606159342638534
2005-03-14,29300,300,29250,29500,29100,163260,29033.333333333332,28864.285714285714,28560.0,28241.666666666668,29094.546604143063,28888.6132869328,28628.86187104177,28332.513753879783,100.91848450057405,101.50952734471666,102.59103641456582,103.74741811743877,0.41463414634146345,87.4662270458395,52.09922398418985
2005-03-15,29350,50,29550,29550,29050,205400,29216.666666666668,28985.714285714286,28610.0,28293.333333333332,29222.273302071535,29003.960081330068,28719.152741121718,28400.944093102207,100.45636052481458,101.25677673730902,102.58650821391122,103.73468426013194,0.24615384615384617,80.97312999273807,61.58454707266458
2005-03-16,29350,0,29300,29500,29000,151902,29333.333333333332,29050.0,28720.0,28326.666666666668,29286.136651035766,29090.4701263209,28798.12237315863,28464.597900938064,100.0568181818182,101.03270223752152,102.19359331476323,103.61261473287833,0.30188679245283023,67.42272626195215,61.671450840234
2005-03-17,29500,150,29300,29550,29200,186469,29400.0,29157.14285714286,28800.0,28356.666666666668,29393.068325517885,29192.85265272212,28885.967769896597,28533.866057252562,100.34013605442176,101.17589416952472,102.43055555555556,104.03197366874339,0.32,69.45696501395162,65.10870215098151
2005-03-18,29300,-200,29650,30650,29300,247277,29383.333333333332,29228.571428571428,28846.666666666668,28380.0,29346.534162758944,29219.639500919067,28937.77892468066,28584.99835664516,99.71639251276234,100.24437927663735,101.5715276172868,103.24171952078929,0.29166666666666663,101.65453342157512,48.40403801590486
2005-03-21,29400,100,29800,30100,29000,127524,29400.0,29314.285714285714,28920.0,28440.0,29373.267081379472,29264.729640053032,28995.61235440693,28639.271386491735,100.0,100.29239766081872,101.65975103734439,103.37552742616035,0.2,79.21356318563896,38.64880143948295
2005-03-22,28550,-850,29000,29200,28300,125235,29083.333333333332,29250.0,28953.333333333332,28478.333333333332,28961.633540689738,29086.047187349508,28939.863749142314,28633.33889637164,98.16618911174785,97.6068376068376,98.60695371862768,100.25165330368118,0.4406779661016949,-14.555112881806261,-25.993575493740593
2005-03-23,28000,-550,28500,28700,27650,125330,28650.0,29064.285714285714,28940.0,28511.666666666668,28480.816770344867,28814.535341860545,28822.293938326413,28591.332069922446,97.73123909249564,96.33816662570656,96.7519004837595,98.20541298883498,0.596774193548387,-96.20548744891963,-102.77426496617488
2005-03-24,27200,-800,28000,28300,26900,149802,27916.666666666668,28757.14285714286,28846.666666666668,28526.666666666668,27840.408385172435,28410.901452150734,28619.376047557394,28499.21731373105,97.43283582089552,94.58519622454048,94.29165703720822,95.34938069642439,0.6710526315789473,-217.70401106500637,-198.67529159795805
2005-03-25,27900,700,27600,28000,27100,73065,27700.0,28550.0,28806.666666666668,28551.666666666668,27870.204192586218,28283.176076239215,28529.403159793685,28459.612368938124,100.72202166064983,97.72329246935202,96.8525804211988,97.71758799836553,0.6219512195121951,-224.88059243679092,-206.59264128242523
2005-03-28,28100,200,28300,28600,27850,99800,27733.333333333332,28350.0,28753.333333333332,28558.333333333332,27985.102096293107,28237.38205371762,28475.701191290802,28435.88143885491,101.3221153846154,99.11816578483244,97.72779967539996,98.39509775313687,0.5783132530120482,-133.9496661530556,-189.98613334567233
2005-03-29,28000,-100,28500,28500,27850,151890,28000.0,28164.285714285714,28703.333333333332,28558.333333333332,27992.551048146554,28178.036536923555,28416.212785134478,28407.15983026779,100.0,99.41668780116663,97.54964580188133,98.04493726291217,0.5952380952380952,-173.52085929618445,-177.37845341252165
2005-03-30,28000,0,27750,28650,27300,94955,28033.333333333332,27964.285714285714,28650.0,28575.0,27996.275524073277,28133.52740080004,28364.166468889955,28380.367673267632,99.88109393579073,100.12771392081736,97.73123909249564,97.98775153105862,0.5952380952380952,-259.8017458203881,-161.2200785344782
2005-03-31,28000,0,28100,28400,28000,59920,28000.0,27885.714285714286,28596.666666666668,28588.333333333332,27998.13776203664,28100.145549535435,28318.630565138832,28355.37066543616,100.0,100.40983606557377,97.91350973306912,97.94205095318603,0.625,-281.8496382510222,-143.3164000900386
2005-04-01,28500,500,27850,29100,27850,142635,28166.666666666668,27957.14285714286,28563.333333333332,28565.0,28249.06888101832,28200.109164542573,28341.30832245814,28364.864008076813,101.18343195266273,101.94174757281553,99.77827050997783,99.77244880098021,0.5952380952380952,-143.66075292081612,-93.29350196572533
