,일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
412,2020/03/11,59000,4300,7.86,62700,65000,54500,11146630,650333834100,1547807180000,26234020
411,2020/03/12,56500,-2500,-4.24,58500,61500,52500,6871757,397120885500,1482222130000,26234020
410,2020/03/13,49350,-7150,-12.65,55600,57500,46400,7940662,398635042650,1294648887000,26234020
409,2020/03/16,58000,8650,17.53,52000,61300,49650,15163632,864012167350,1521573160000,26234020
408,2020/03/17,64100,6100,10.52,59900,65800,59400,15203796,953427927700,1681600682000,26234020
407,2020/03/18,59200,-4900,-7.64,67000,69000,58800,10234011,661322253200,1553053984000,26234020
406,2020/03/19,67200,8000,13.51,61800,71500,56500,10683284,659322825200,1762926144000,26234020
405,2020/03/20,68000,800,1.19,68500,70200,64600,8843753,598727763500,1783913360000,26234020
404,2020/03/23,68800,800,1.18,72600,73500,67600,5978126,418315346800,1804900576000,26234020
403,2020/03/24,67800,-1000,-1.45,68800,71800,66900,4691687,323717455500,1778666556000,26234020
402,2020/03/25,88100,20300,29.94,83000,88100,76500,10896296,907867953600,2311217162000,26234020
401,2020/03/26,114500,26400,29.97,103200,114500,103100,10510792,1158215904100,3003795290000,26234020
400,2020/03/27,115900,1400,1.22,125500,141400,97900,19808283,2477196782500,3040522918000,26234020
399,2020/03/30,121000,5100,4.4,126600,129200,111100,8749154,1038401199300,3174316420000,26234020
398,2020/03/31,111100,-9900,-8.18,116100,120900,104600,6321630,713396483500,2914599622000,26234020
397,2020/04/01,94700,-16400,-14.76,108000,109400,89400,8275146,796097837200,2484361694000,26234020
396,2020/04/02,90500,-4200,-4.44,94800,96300,85400,5182372,463343394300,2374178810000,26234020
395,2020/04/03,93500,3000,3.31,90500,96200,88200,5720534,527214100300,2452880870000,26234020
394,2020/04/06,95300,1800,1.93,98000,98500,93100,3050834,291274011300,2500102106000,26234020
393,2020/04/07,88700,-6600,-6.93,94800,94800,86300,2878497,258613403400,2326957574000,26234020
392,2020/04/08,95700,7000,7.89,87100,95700,82100,7211249,636375560000,2510595714000,26234020
391,2020/04/09,96000,300,0.31,92100,97200,90200,4190743,394216349600,2518465920000,26234020
390,2020/04/10,92700,-3300,-3.44,96000,97300,90400,2724956,254614573100,2431893654000,26234020
389,2020/04/13,88500,-4200,-4.53,93000,93000,87000,2881538,257598691300,2321710770000,26234020
388,2020/04/14,84100,-4400,-4.97,91500,92500,82700,3712704,320797217500,2206281082000,26234020
387,2020/04/16,84900,800,0.95,84100,86500,79700,3461618,289904314100,2227268298000,26234020
386,2020/04/17,82700,-2200,-2.59,85500,85600,82700,1845146,154585544600,2169553454000,26234020
385,2020/04/20,91700,9000,10.88,88200,92800,86600,7421962,663942830800,2405659634000,26234020
384,2020/04/21,89100,-2600,-2.84,93700,96000,87200,5107180,469292753100,2337451182000,26234020
383,2020/04/22,93300,4200,4.71,102700,108000,92700,9396456,931297829800,2447634066000,26234020
382,2020/04/23,90100,-3200,-3.43,94300,94300,89500,2838495,258154576100,2363685202000,26234020
381,2020/04/24,89500,-600,-0.67,90500,94300,89100,3091545,282993021600,2347944790000,26234020
380,2020/04/27,96000,6500,7.26,91300,97700,90600,4466940,421155834100,2518465920000,26234020
379,2020/04/28,92800,-3200,-3.33,97500,97500,92400,2342277,221952633300,2434517056000,26234020
378,2020/04/29,92900,100,0.11,93800,95000,92300,1740305,162798012300,2437140458000,26234020
377,2020/05/04,88900,-4000,-4.31,91100,91800,88800,1461497,131467671000,2332204378000,26234020
376,2020/05/06,84600,-4300,-4.84,87700,88600,83100,2103620,178897735000,2219398092000,26234020
375,2020/05/07,85600,1000,1.18,84200,86900,83300,1310797,112265178200,2245632112000,26234020
374,2020/05/08,91700,6100,7.13,86300,93000,85600,3758173,339519238200,2405659634000,26234020
373,2020/05/11,92900,1200,1.31,97300,98400,91000,2806275,266239770600,2437140458000,26234020
372,2020/05/12,99200,6300,6.78,94200,100400,93300,6658807,650285746900,2602414784000,26234020
371,2020/05/13,99100,-100,-0.1,103200,103900,97400,4064257,407561812000,2599791382000,26234020
370,2020/05/14,128800,29700,29.97,104700,128800,102000,19522215,2329971394100,3378941776000,26234020
369,2020/05/15,118400,-10400,-8.07,129300,140000,114700,13683843,1726510995700,3106107968000,26234020
368,2020/05/18,116200,-2200,-1.86,119100,121800,112900,4253907,498059448000,3048393124000,26234020
367,2020/05/19,107000,-9200,-7.92,111900,113300,105200,4657118,507109166000,2807040140000,26234020
366,2020/05/20,106300,-700,-0.65,110300,112500,105900,3054669,332895571100,2788676326000,26234020
365,2020/05/21,107100,800,0.75,107100,108200,104000,1861541,197825912300,2809663542000,26234020
364,2020/05/22,109700,2600,2.43,112600,113600,107600,3380291,374068764000,2877871994000,26234020
363,2020/05/25,114400,4700,4.28,109700,115100,108500,2717176,306125201600,3001171888000,26234020
362,2020/05/26,112700,-1700,-1.49,115100,115300,112100,1429514,162249695000,2956574054000,26234020
361,2020/05/27,114500,1800,1.6,112600,120300,111400,3417403,396082653200,3003795290000,26234020
360,2020/05/28,120700,6200,5.41,115400,121300,114200,4169397,492433887800,3166446214000,26234020
359,2020/05/29,116900,-3800,-3.15,120700,121500,116700,2150186,255519730400,3066756938000,26234020
358,2020/06/01,116700,-200,-0.17,118100,119600,113500,1919491,223799431800,3061510134000,26234020
357,2020/06/02,111200,-5500,-4.71,110600,113000,110300,2113854,235511183800,2917223024000,26234020
356,2020/06/03,108300,-2900,-2.61,112500,112600,107900,1689629,184681866100,2841144366000,26234020
355,2020/06/04,106500,-1800,-1.66,106200,109600,103500,1720355,183472054300,2793923130000,26234020
354,2020/06/05,106300,-200,-0.19,107000,108300,105800,826646,88244131700,2788676326000,26234020
353,2020/06/08,111500,5200,4.89,108200,114600,107000,2901088,323519090600,2925093230000,26234020
352,2020/06/09,108400,-3100,-2.78,111900,112000,108100,1068309,116712719000,2843767768000,26234020
351,2020/06/10,109000,600,0.55,109100,111300,108300,872898,95575269200,2859508180000,26234020
350,2020/06/11,112000,3000,2.75,109900,113300,109300,1589722,176985566400,2938210240000,26234020
349,2020/06/12,111500,-500,-0.45,118700,120200,111500,3070135,354891563200,2925093230000,26234020
348,2020/06/15,113100,1600,1.43,113800,118200,106100,3975915,457657545800,2967067662000,26234020
347,2020/06/16,112800,-300,-0.27,114700,115700,111500,1911202,215991767500,2959197456000,26234020
346,2020/06/17,107000,-5800,-5.14,110000,111700,105900,1539028,166884822100,2807040140000,26234020
345,2020/06/18,106900,-100,-0.09,108000,109500,105400,1121868,120046351300,2804416738000,26234020
344,2020/06/19,102300,-4600,-4.3,107300,108200,102300,1196020,125567774200,2683740246000,26234020
343,2020/06/22,107600,5300,5.18,106200,113700,105900,2857989,313573320800,2822780552000,26234020
342,2020/06/23,110000,2400,2.23,109500,111800,106600,1428558,155888762900,2885742200000,26234020
341,2020/06/24,113900,3900,3.55,110500,114300,108900,2006274,225330054100,2988054878000,26234020
340,2020/06/25,111000,-2900,-2.55,116700,117600,110800,1759610,200374704500,2911976220000,26234020
339,2020/06/26,115400,4400,3.96,112100,115500,110800,1900023,216145837000,3027405908000,26234020
338,2020/06/29,115900,500,0.43,115900,117400,113100,1405270,161679851800,3040522918000,26234020
337,2020/06/30,112800,-3100,-2.67,114400,115700,112600,909911,103623358500,2959197456000,26234020
336,2020/07/01,113300,500,0.44,113700,115300,112800,749950,85406358900,2972314466000,26234020
335,2020/07/02,113300,0,0.0,113500,114000,112000,548343,62043578900,2972314466000,26234020
334,2020/07/03,132200,18900,16.68,113900,139100,113300,12668344,1633029043700,3468137444000,26234020
333,2020/07/06,130000,-2200,-1.66,132200,135300,127000,3232494,423455929100,3410422600000,26234020
332,2020/07/07,132300,2300,1.77,130000,141600,128200,5734604,780035930500,3470760846000,26234020
331,2020/07/08,146700,14400,10.88,136500,149400,133900,9347122,1336539293500,3848530734000,26234020
330,2020/07/09,149600,2900,1.98,146000,152300,143000,3461775,509514378400,3924609392000,26234020
329,2020/07/10,172500,22900,15.31,151500,186200,150500,13386280,2318207148300,4525368450000,26234020
328,2020/07/13,180400,7900,4.58,177100,184400,174900,3673053,660151785000,4732617208000,26234020
327,2020/07/14,183300,2900,1.61,180000,184100,176600,2629648,476150738100,4808695866000,26234020
326,2020/07/15,166400,-16900,-9.22,177400,180400,166400,2832592,489976832900,4365340928000,26234020
325,2020/07/16,173400,7000,4.21,164300,177600,160600,3080899,528182451100,4548979068000,26234020
324,2020/07/17,175500,2100,1.21,173300,179400,172400,1599465,282172211800,4604070510000,26234020
323,2020/07/20,178500,3000,1.71,177000,192300,176700,2786029,510920744000,4682772570000,26234020
322,2020/07/21,189300,10800,6.05,179000,189300,176100,2773641,512729389500,4966099986000,26234020
321,2020/07/22,187100,-2200,-1.16,189700,194200,180700,2798595,524387449200,4908385142000,26234020
320,2020/07/23,210900,23800,12.72,189300,224000,188500,7617922,1579428319700,5532754818000,26234020
319,2020/07/24,208500,-2400,-1.14,213100,216600,204400,2365337,497439812900,5469793170000,26234020
318,2020/07/27,216000,7500,3.6,214100,225700,212600,2803278,614460160700,5666548320000,26234020
317,2020/07/28,217200,1200,0.56,219400,220200,214000,1078198,234479347800,5698029144000,26234020
316,2020/07/29,238200,21000,9.67,220500,245200,219000,5278074,1235666561900,6248943564000,26234020
315,2020/07/30,243700,5500,2.31,239000,259000,237100,4317589,1074712675400,6393230674000,26234020
314,2020/07/31,260400,16700,6.85,255200,264300,245000,2813101,717697873900,6831338808000,26234020
313,2020/08/03,289900,29500,11.33,265000,294800,263900,3502111,971183815000,7605242398000,26234020
312,2020/08/04,276400,-13500,-4.66,293300,296000,269000,3835720,1066209261200,7251083128000,26234020
311,2020/08/05,278000,1600,0.58,266400,284000,266100,1660453,460422342200,7293057560000,26234020
310,2020/08/06,310600,32600,11.73,283300,314500,280700,4385391,1324355549500,8148286612000,26234020
309,2020/08/07,312200,1600,0.52,305000,313700,300100,1776078,545307823800,8190261044000,26234020
308,2020/08/10,310700,-1500,-0.48,308700,322200,303000,1161698,363735620700,8150910014000,26234020
307,2020/08/11,300000,-10700,-3.44,299800,312900,298600,1099626,335095480100,7870206000000,26234020
306,2020/08/12,287800,-12200,-4.07,304300,307300,273900,2017362,585523514900,7550150956000,26234020
305,2020/08/13,273700,-14100,-4.9,287300,295500,270700,2144289,594222090800,7180251274000,26234020
304,2020/08/14,221400,-52300,-19.11,253500,260800,213400,6180014,1460404016700,5808212028000,26234020
303,2020/08/18,263500,42100,19.02,236000,275000,229300,7269765,1798291802100,6912664270000,26234020
302,2020/08/19,241000,-22500,-8.54,275600,279200,238400,6654443,1727219968000,6322398820000,26234020
301,2020/08/20,238000,-3000,-1.24,242000,247800,218000,5019697,1180778139800,6243696760000,26234020
300,2020/08/21,228300,-9700,-4.08,237800,242000,226600,2181527,508425630800,5989226766000,26234020
299,2020/08/24,242700,14400,6.31,233600,247500,233500,2174756,523270690200,6366996654000,26234020
298,2020/08/25,241800,-900,-0.37,243500,244500,237200,1401391,338342314700,6343386036000,26234020
297,2020/08/26,244400,2600,1.08,244300,255200,240800,1807255,447829105500,6411594488000,26234020
296,2020/08/27,254600,10200,4.17,249600,258000,246300,2326014,585686805400,6679181492000,26234020
295,2020/08/28,246300,-8300,-3.26,251600,252000,245600,1149948,285189057700,6461439126000,26234020
294,2020/08/31,263000,16700,6.78,248000,263000,247800,2812959,725629769300,6899547260000,26234020
293,2020/09/01,254500,-8500,-3.23,260300,273000,254200,1525984,398062970500,6676558090000,26234020
292,2020/09/02,250500,-4000,-1.57,255300,258000,247100,911109,228706691200,6571622010000,26234020
291,2020/09/03,241300,-9200,-3.67,251100,252400,240000,1062861,259274356300,6330269026000,26234020
290,2020/09/04,233600,-7700,-3.19,229200,240000,229200,958777,224833847200,6128267072000,26234020
289,2020/09/07,244000,10400,4.45,236800,244500,234600,984369,236881568100,6401100880000,26234020
288,2020/09/08,247000,3000,1.23,245900,298800,239400,6128333,1624658648100,6479802940000,26234020
287,2020/09/09,242100,-4900,-1.98,247100,254600,241800,1350743,336300559800,6351256242000,26234020
286,2020/09/10,251100,9000,3.72,243700,251100,237000,1232885,301248417700,6587362422000,26234020
285,2020/09/11,249500,-1600,-0.64,249000,254500,245900,743929,185866960100,6545387990000,26234020
284,2020/09/14,250000,500,0.2,250500,252000,246300,444100,110703748600,6558505000000,26234020
283,2020/09/15,253200,3200,1.28,257300,260700,252200,1002706,256577932900,6642453864000,26234020
282,2020/09/16,267700,14500,5.73,262000,276500,258100,2973693,797144540700,7022847154000,26234020
281,2020/09/17,269200,1500,0.56,269900,276000,266200,1247985,337958963000,7062198184000,26234020
280,2020/09/18,264000,-5200,-1.93,272000,272500,262700,771976,205376756700,6925781280000,26234020
279,2020/09/21,260000,-4000,-1.52,264400,269800,259000,838411,221128982000,6820845200000,26234020
278,2020/09/22,269000,9000,3.46,262200,271800,258400,1306751,348272930600,7056951380000,26234020
277,2020/09/23,267400,-1600,-0.59,270100,273500,263700,864776,232474242400,7014976948000,26234020
276,2020/09/24,255500,-11900,-4.45,264000,269700,253200,900973,235027048700,6702792110000,26234020
275,2020/09/25,244100,-11400,-4.46,258800,259100,244100,754475,188615499800,6403724282000,26234020
274,2020/09/28,256000,11900,4.88,247100,256300,243000,777093,194894278900,6715909120000,26234020
273,2020/09/29,260400,4400,1.72,258000,264600,255100,692548,180148607600,6831338808000,26234020
272,2020/10/05,279800,19400,7.45,269400,282200,265000,1626437,448244641400,7340278796000,26234020
271,2020/10/06,276100,-3700,-1.32,281300,286700,274900,908604,254503857300,7243212922000,26234020
270,2020/10/07,281300,5200,1.88,276300,286900,276100,986057,278397609200,7379629826000,26234020
269,2020/10/08,297000,15700,5.58,286600,299400,283400,1809417,531141045000,7791503940000,26234020
268,2020/10/12,285100,-11900,-4.01,299400,300800,283600,1087734,314719119800,7479319102000,26234020
267,2020/10/13,276500,-8600,-3.02,284000,284100,272500,1005019,277748129800,7253706530000,26234020
266,2020/10/14,288500,12000,4.34,279700,290800,279400,963704,275844754500,7568514770000,26234020
265,2020/10/15,287400,-1100,-0.38,292800,294400,281100,961593,276206544700,7539657348000,26234020
264,2020/10/16,283900,-3500,-1.22,290000,291900,281300,653807,187770390700,7447838278000,26234020
263,2020/10/19,276800,-7100,-2.5,285000,286500,275700,519781,145772848600,7261576736000,26234020
262,2020/10/20,273000,-3800,-1.37,274600,281500,263200,916960,249360586800,7161887460000,26234020
261,2020/10/21,274800,1800,0.66,273000,280100,272200,548615,151525986400,7209108696000,26234020
260,2020/10/22,271900,-2900,-1.06,276000,282700,270300,601889,166346873600,7133030038000,26234020
259,2020/10/23,264500,-7400,-2.72,274100,274200,263600,579568,154758054600,6938898290000,26234020
258,2020/10/26,244900,-19600,-7.41,262000,264000,244300,1034113,258531252000,6424711498000,26234020
257,2020/10/27,256300,11400,4.65,243700,267100,242900,1321447,338993586100,6723779326000,26234020
256,2020/10/28,258300,2000,0.78,259400,266000,253400,579811,150350886300,6776247366000,26234020
255,2020/10/29,265000,6700,2.59,259600,267400,259000,842974,222466247900,6952015300000,26234020
254,2020/10/30,262500,-2500,-0.94,267000,267700,261800,464568,123000577100,6886430250000,26234020
253,2020/11/02,265400,2900,1.1,266300,271700,263500,512910,137074967900,6962508908000,26234020
252,2020/11/03,269900,4500,1.7,269400,271800,267200,448776,120948968600,7080561998000,26234020
251,2020/11/04,265700,-4200,-1.56,272100,273000,265200,505844,135441971400,6970379114000,26234020
250,2020/11/05,285300,19600,7.38,270800,289200,268000,1176599,329655314200,7484565906000,26234020
249,2020/11/06,275100,-10200,-3.58,288300,289500,270600,1067293,295131887500,7216978902000,26234020
248,2020/11/09,275100,0,0.0,278200,280800,274200,531232,147129189700,7216978902000,26234020
247,2020/11/10,250500,-24600,-8.94,250400,261100,248600,1685877,427843502800,6571622010000,26234020
246,2020/11/11,230800,-19700,-7.86,249500,253200,228200,1805730,426701327500,6054811816000,26234020
245,2020/11/12,225700,-5100,-2.21,240900,245600,216700,2690409,614951001900,5921018314000,26234020
244,2020/11/13,225000,-700,-0.31,221500,233900,215000,1937528,435687702500,5902654500000,26234020
243,2020/11/16,231600,6600,2.93,229900,235600,226100,1096281,253813608100,6075799032000,26234020
242,2020/11/17,207500,-24100,-10.41,223200,224900,205900,1818189,391731144400,5443559150000,26234020
241,2020/11/18,207500,0,0.0,208300,211700,200300,1591145,329682534500,5443559150000,26234020
240,2020/11/19,208100,600,0.29,206700,213500,204700,1056852,220901453700,5459299562000,26234020
239,2020/11/20,210500,2400,1.15,211000,212900,208800,672913,141852361700,5522261210000,26234020
238,2020/11/23,212100,1600,0.76,212900,216700,210800,639305,136243299100,5564235642000,26234020
237,2020/11/24,185500,-26600,-12.54,210600,211000,185500,2805150,540847820500,4866410710000,26234020
236,2020/11/25,177600,-7900,-4.26,181800,187500,175300,2386778,430259144000,4659161952000,26234020
235,2020/11/26,181200,3600,2.03,180300,187200,179300,1346245,245660978800,4753604424000,26234020
234,2020/11/27,191500,10300,5.68,184900,198900,184100,2666536,512895140700,5023814830000,26234020
233,2020/11/30,187900,-3600,-1.88,196600,196900,183200,1355332,255057940700,4929372358000,26234020
232,2020/12/01,191500,3600,1.92,184200,194200,182100,908032,173409666600,5023814830000,26234020
231,2020/12/02,188000,-3500,-1.83,193000,194700,186100,726843,137583582000,4931995760000,26234020
230,2020/12/03,191300,3300,1.76,189500,192000,185900,580518,110102164500,5018568026000,26234020
229,2020/12/04,201600,10300,5.38,193500,204600,189600,1582606,314392638000,5288778432000,26234020
228,2020/12/07,209300,7700,3.82,204500,213500,202600,1247567,261787347900,5490780386000,26234020
227,2020/12/08,206500,-2800,-1.34,217200,219500,203800,1429701,302294939900,5417325130000,26234020
226,2020/12/09,194500,-12000,-5.81,205000,205700,194500,999068,197900771700,5102516890000,26234020
225,2020/12/10,196800,2300,1.18,194500,200400,194500,659398,130159605800,5162855136000,26234020
224,2020/12/11,202500,5700,2.9,199400,206600,198000,639822,129383152400,5312389050000,26234020
223,2020/12/14,216500,14000,6.91,210000,216600,207900,1345932,286758395200,5679665330000,26234020
222,2020/12/15,216000,-500,-0.23,220000,226100,215300,1088262,239760036500,5666548320000,26234020
221,2020/12/16,210300,-5700,-2.64,216800,217200,208000,561851,118459206800,5517014406000,26234020
220,2020/12/17,212500,2200,1.05,213500,218600,211600,684136,146899724600,5574729250000,26234020
219,2020/12/18,209100,-3400,-1.6,213100,214000,206000,534031,111253788000,5485533582000,26234020
218,2020/12/21,202700,-6400,-3.06,211400,211500,202700,611742,125809328200,5317635854000,26234020
217,2020/12/22,194600,-8100,-4.0,203400,207200,194400,691299,138014117300,5105140292000,26234020
216,2020/12/23,186600,-8000,-4.11,193000,195500,185200,867228,163381403500,4895268132000,26234020
215,2020/12/24,187700,1100,0.59,183500,193500,179200,829778,155821651100,4924125554000,26234020
214,2020/12/28,176800,-10900,-5.81,189000,189400,176800,1150620,208870520500,4638174736000,26234020
213,2020/12/29,199300,22500,12.73,187000,200600,183100,1449866,279866184700,5228440186000,26234020
212,2020/12/30,193000,-6300,-3.16,200600,201700,192200,618623,120577294900,5063165860000,26234020
211,2021/01/04,183800,-9200,-4.77,191800,191800,182900,666464,122990073800,4821812876000,26234020
210,2021/01/05,184000,200,0.11,181500,186300,179600,552997,101140699700,4827059680000,26234020
209,2021/01/06,185600,1600,0.87,185000,189200,182400,476580,88418208000,4869034112000,26234020
208,2021/01/07,190000,4400,2.37,187500,201900,184500,977455,188538873800,4984463800000,26234020
207,2021/01/08,186600,-3400,-1.79,192200,192800,185500,457054,85683663300,4895268132000,26234020
206,2021/01/11,179700,-6900,-3.7,187600,187600,179100,621625,112463938200,4714253394000,26234020
205,2021/01/12,180600,900,0.5,180100,186200,179600,483615,88331645100,4737864012000,26234020
204,2021/01/13,183300,2700,1.5,181500,184900,181200,233318,42753815800,4808695866000,26234020
203,2021/01/14,187900,4600,2.51,185100,189600,184200,424102,79415617100,4929372358000,26234020
202,2021/01/15,179900,-8000,-4.26,190000,190500,179700,447380,81412362300,4719500198000,26234020
201,2021/01/18,171500,-8400,-4.67,179900,182000,171500,451844,79475013200,4499134430000,26234020
200,2021/01/19,165000,-6500,-3.79,169700,170800,161000,736675,121599821300,4328613300000,26234020
199,2021/01/20,174200,9200,5.58,164000,176400,164000,621581,107024798500,4569966284000,26234020
198,2021/01/21,167700,-6500,-3.73,176500,176500,167100,481417,81632505500,4399445154000,26234020
197,2021/01/22,171400,3700,2.21,168700,175500,166800,493371,84578537600,4496511028000,26234020
196,2021/01/25,175500,4100,2.39,172100,176400,170100,341808,59312280500,4604070510000,26234020
195,2021/01/26,175200,-300,-0.17,175800,184000,174900,471175,84319481400,4596200304000,26234020
194,2021/01/27,170200,-5000,-2.85,176000,178300,168700,410623,70152055900,4465030204000,26234020
193,2021/01/28,169000,-1200,-0.71,166700,171700,166000,312055,52747717900,4433549380000,26234020
192,2021/01/29,165000,-4000,-2.37,168000,177900,165000,613475,105162431300,4328613300000,26234020
191,2021/02/01,179700,14700,8.91,166600,183200,164400,912905,160957733100,4714253394000,26234020
190,2021/02/02,172700,-7000,-3.9,181800,181800,172400,480210,83914037900,4530615254000,26234020
189,2021/02/03,176000,3300,1.91,175100,178800,172800,406784,71517949900,4617187520000,26234020
188,2021/02/04,174600,-1400,-0.8,178000,185300,173700,657273,118097255000,4580459892000,26234020
187,2021/02/05,178700,4100,2.35,175600,181300,175200,396819,70894611800,4688019374000,26234020
186,2021/02/08,180100,1400,0.78,179100,183500,176100,356106,64431120400,4724747002000,26234020
185,2021/02/09,175100,-5000,-2.78,171000,179300,170500,641924,111452570700,4593576902000,26234020
184,2021/02/10,176400,1300,0.74,176100,177400,172500,241197,42191633900,4627681128000,26234020
183,2021/02/15,174200,-2200,-1.25,177100,177200,173700,217882,38098386700,4569966284000,26234020
182,2021/02/16,169800,-4400,-2.53,173200,174000,169300,356853,60968776100,4454536596000,26234020
181,2021/02/17,171700,1900,1.12,169900,173200,167900,287526,49255191200,4504381234000,26234020
180,2021/02/18,181800,10100,5.88,172800,184500,171500,986156,178005893000,4769344836000,26234020
179,2021/02/19,169500,-12300,-6.77,177500,178800,166700,741696,126671039900,4446666390000,26234020
178,2021/02/22,153900,-15600,-9.2,165000,166600,153500,962358,153593388200,4037415678000,26234020
177,2021/02/23,130800,-23100,-15.01,149500,150100,129700,2231471,306506169000,3431409816000,26234020
176,2021/02/24,125500,-5300,-4.05,130800,134200,125500,1185527,152907960700,3292369510000,26234020
175,2021/02/25,124300,-1200,-0.96,127700,128300,122800,939556,117471490200,3260888686000,26234020
174,2021/02/26,124500,200,0.16,121000,126300,119600,945030,116094722100,3266135490000,26234020
173,2021/03/02,128100,3600,2.89,126000,133200,123800,1060835,136331453900,3360577962000,26234020
172,2021/03/03,128400,300,0.23,128300,130900,127400,388193,49962830600,3368448168000,26234020
171,2021/03/04,126400,-2000,-1.56,125100,127700,122700,403473,50267286400,3315980128000,26234020
170,2021/03/05,122900,-3500,-2.77,125000,125200,121500,279088,34312174500,3224161058000,26234020
169,2021/03/08,123500,600,0.49,124000,131000,123400,522518,66241343300,3239901470000,26234020
168,2021/03/09,129500,6000,4.86,123000,129500,121800,526080,66775812100,3397305590000,26234020
167,2021/03/10,133200,3700,2.86,133800,138500,129700,873371,117138226800,3494371464000,26234020
166,2021/03/11,129100,-4100,-3.08,131000,131600,127700,452715,58414882000,3386811982000,26234020
165,2021/03/12,130200,1100,0.85,129700,132800,127300,508253,66237476400,3415669404000,26234020
164,2021/03/15,130100,-100,-0.08,131000,132000,129500,215388,28085963100,3413046002000,26234020
163,2021/03/16,131000,900,0.69,133100,134300,130100,420681,55434466500,3436656620000,26234020
162,2021/03/17,134700,3700,2.82,132000,136200,131500,530557,71257275600,3533722494000,26234020
161,2021/03/18,134600,-100,-0.07,135800,136300,133400,310522,41789775400,3531099092000,26234020
160,2021/03/19,132700,-1900,-1.41,132000,132900,129600,497591,65629949600,3481254454000,26234020
159,2021/03/22,129000,-3700,-2.79,133000,133100,129000,300940,39150092100,3384188580000,26234020
158,2021/03/23,135300,6300,4.88,129600,138300,129600,685136,92730544000,3549462906000,26234020
157,2021/03/24,135100,-200,-0.15,136500,137400,132000,407615,54797139400,3544216102000,26234020
156,2021/03/25,132600,-2500,-1.85,135000,135000,132200,295222,39333941000,3478631052000,26234020
