,일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
53,2021/08/31,439000,11000,2.57,430000,439500,427000,768823,334035980500,72111630405000,164263395
52,2021/09/01,445000,6000,1.37,442000,448500,436500,655075,290527529000,73097210775000,164263395
51,2021/09/02,442500,-2500,-0.56,445500,448500,439500,431529,191412040500,72686552287500,164263395
50,2021/09/03,452500,10000,2.26,442500,452500,441000,646199,290579530000,74329186237500,164263395
49,2021/09/06,454000,1500,0.33,452500,454500,445500,368743,166094277000,74575581330000,164263395
48,2021/09/07,444500,-9500,-2.09,450500,453000,444000,356293,159365526500,73015079077500,164263395
47,2021/09/08,409500,-35000,-7.87,437500,439000,408000,2470864,1029180562750,67265860252500,164263395
46,2021/09/09,399000,-10500,-2.56,400500,406000,396000,1972500,789692132716,65541094605000,164263395
45,2021/09/10,410000,11000,2.76,398000,416500,398000,1326870,543277107000,67347991950000,164263395
44,2021/09/13,408000,-2000,-0.49,405000,414000,402500,771749,314256083500,67019465160000,164263395
43,2021/09/14,402500,-5500,-1.35,403500,406500,393500,1636660,651684728499,66116016487500,164263395
42,2021/09/15,400500,-2000,-0.5,403000,409500,400000,730616,294741342449,65787489697500,164263395
41,2021/09/16,402000,1500,0.37,405000,410000,401000,614987,248682162000,66033884790000,164263395
40,2021/09/17,403000,1000,0.25,404500,405000,397500,558566,224377268500,66198148185000,164263395
39,2021/09/23,400000,-3000,-0.74,400500,401500,397500,615295,245613929452,65705358000000,164263395
38,2021/09/24,405500,5500,1.38,398500,406000,398000,574341,231507509500,66608806672500,164263395
37,2021/09/27,403000,-2500,-0.62,406000,407500,401000,455667,184157136500,66198148185000,164263395
36,2021/09/28,392500,-10500,-2.61,399500,400000,391000,857556,337446710256,64473382537500,164263395
35,2021/09/29,387000,-5500,-1.4,380500,390000,380000,664216,255576821500,63569933865000,164263395
34,2021/09/30,388000,1000,0.26,383000,390000,381000,611128,236265881000,63734197260000,164263395
33,2021/10/01,382000,-6000,-1.55,388500,389500,381500,402239,154539688400,62748616890000,164263395
32,2021/10/05,370500,-11500,-3.01,378500,380000,370000,828794,309456893639,60859587847500,164263395
31,2021/10/06,373000,2500,0.67,373000,383500,371500,826716,310558855500,61270246335000,164263395
30,2021/10/07,393500,20500,5.5,380500,394000,378000,832068,324428409945,64637645932500,164263395
29,2021/10/08,388500,-5000,-1.27,397500,397500,388000,542514,211928675500,63816328957500,164263395
28,2021/10/12,372000,-16500,-4.25,384500,387000,372000,817135,306983739070,61105982940000,164263395
27,2021/10/13,382000,10000,2.69,372500,383000,372000,612239,232430583892,62748616890000,164263395
26,2021/10/14,395000,13000,3.4,387500,396000,385500,689827,271716095500,64884041025000,164263395
25,2021/10/15,393500,-1500,-0.38,400000,400000,392000,444506,175660277320,64637645932500,164263395
24,2021/10/18,396500,3000,0.76,395000,399500,389000,448726,177799908500,65130436117500,164263395
23,2021/10/19,407500,11000,2.77,400000,408000,398500,560257,226716804000,66937333462500,164263395
22,2021/10/20,407500,0,0.0,411500,417000,407000,591636,243820144500,66937333462500,164263395
21,2021/10/21,410500,3000,0.74,407500,412000,404000,482389,196715783904,67430123647500,164263395
20,2021/10/22,407500,-3000,-0.73,411500,411500,402500,395564,160321160000,66937333462500,164263395
19,2021/10/25,402500,-5000,-1.23,408500,413000,401500,461889,186872355000,66116016487500,164263395
18,2021/10/26,412500,10000,2.48,402500,413500,402500,471083,193167470000,67758650437500,164263395
17,2021/10/27,414500,2000,0.48,415000,419000,411500,497113,206258676500,68087177227500,164263395
16,2021/10/28,413000,-1500,-0.36,419000,419500,411500,494766,205504176664,67840782135000,164263395
15,2021/10/29,407000,-6000,-1.45,413000,414500,405500,472080,192908364408,66855201765000,164263395
14,2021/11/01,408500,1500,0.37,407000,411500,404000,337049,137638444000,67101596857500,164263395
13,2021/11/02,410000,1500,0.37,409500,414500,409000,352579,144799010500,67347991950000,164263395
12,2021/11/03,402500,-7500,-1.83,410000,411000,400000,366530,148046885000,66116016487500,164263395
11,2021/11/04,411500,9000,2.24,409500,415500,406500,537599,221701971000,67594387042500,164263395
10,2021/11/05,410500,-1000,-0.24,411500,415000,405000,309468,126495432000,67430123647500,164263395
9,2021/11/08,408000,-2500,-0.61,414500,415500,405500,365376,149424680000,67019465160000,164263395
8,2021/11/09,417500,9500,2.33,409500,419000,408500,542759,225068307000,68579967412500,164263395
7,2021/11/10,414500,-3000,-0.72,415500,419000,411000,414599,171906380000,68087177227500,164263395
6,2021/11/11,407000,-7500,-1.81,411000,413000,405000,566739,231045159500,66855201765000,164263395
5,2021/11/12,409000,2000,0.49,407500,412500,403500,412100,168322070000,67183728555000,164263395
4,2021/11/15,411000,2000,0.49,409000,412500,408000,331770,136229036500,67512255345000,164263395
3,2021/11/16,405500,-5500,-1.34,410000,412500,405000,490783,199916460802,66608806672500,164263395
2,2021/11/17,401000,-4500,-1.11,406000,406500,399000,540444,216815413500,65869621395000,164263395
1,2021/11/18,407000,6000,1.5,403500,413000,402000,729079,297628877000,66855201765000,164263395
0,2021/11/19,404000,-3000,-0.74,407000,410000,404000,415847,168843529500,66362411580000,164263395
