일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2013/05/28","33300","350","1.06","32900","33450","32850","415420","13796901750","1698300000000","51000000"
"2013/05/27","32950","50","0.15","32500","33500","32350","396529","13075977850","1680450000000","51000000"
"2013/05/24","32900","0","0.00","33050","33200","32200","630871","20680308250","1677900000000","51000000"
"2013/05/23","32900","-1600","-4.64","34200","34250","32650","1177368","39240937150","1677900000000","51000000"
"2013/05/22","34500","150","0.44","34600","35150","34450","1113157","38753959000","1759500000000","51000000"
"2013/05/21","34350","1350","4.09","33050","34650","33000","1054007","35599047950","1751850000000","51000000"
"2013/05/20","33000","-650","-1.93","33650","33700","32900","738357","24472952500","1683000000000","51000000"
"2013/05/16","33650","-200","-0.59","33850","33900","32900","1123462","37447567200","1716150000000","51000000"
"2013/05/15","33850","850","2.58","33600","34050","33200","1458703","49018981600","1726350000000","51000000"
"2013/05/14","33000","1050","3.29","31950","33400","31850","1502174","49565206400","1683000000000","51000000"
"2013/05/13","31950","150","0.47","31900","32350","31650","590057","18903228850","1629450000000","51000000"
"2013/05/10","31800","-1000","-3.05","33000","33000","31700","1341908","43263701350","1621800000000","51000000"
"2013/05/09","32800","2100","6.84","31000","33050","30800","3148459","101550123750","1672800000000","51000000"
"2013/05/08","30700","750","2.50","30200","30950","30200","1197310","36661737800","1565700000000","51000000"
"2013/05/07","29950","150","0.50","29900","30200","29550","511939","15315920400","1527450000000","51000000"
"2013/05/06","29800","650","2.23","29600","30350","29500","1084398","32491566000","1519800000000","51000000"
"2013/05/03","29150","-550","-1.85","29850","30050","29100","1079995","31787269250","1486650000000","51000000"
"2013/05/02","29700","-550","-1.82","30200","30400","29600","768499","22977050050","1514700000000","51000000"
"2013/04/30","30250","950","3.24","29500","30500","29350","1502840","45046396850","1542750000000","51000000"
"2013/04/29","29300","400","1.38","29050","29650","28350","1018540","29595660400","1494300000000","51000000"
"2013/04/26","28900","-1100","-3.67","29350","29750","28850","1772060","51636583350","1473900000000","51000000"
"2013/04/25","30000","100","0.33","30000","30650","29750","1738252","52364534500","1530000000000","51000000"
"2013/04/24","29900","600","2.05","29700","30300","29300","1821287","54476123100","1524900000000","51000000"
"2013/04/23","29300","-1100","-3.62","30550","30750","29250","2087471","62079190550","1494300000000","51000000"
"2013/04/22","30400","-600","-1.94","30800","31300","30100","1336423","40746918900","1550400000000","51000000"
"2013/04/19","31000","200","0.65","30900","31450","30500","1309154","40389113900","1581000000000","51000000"
"2013/04/18","30800","-1000","-3.14","31200","32200","30750","1781942","56076169550","1570800000000","51000000"
"2013/04/17","31800","-950","-2.90","33100","33150","30050","4059806","127066548450","1621800000000","51000000"
"2013/04/16","32750","100","0.31","32600","33550","32500","3358777","110703727150","1670250000000","51000000"
"2013/04/15","32650","-3050","-8.54","32650","33500","32150","9207480","301768429100","1665150000000","51000000"
"2013/04/12","35700","-6300","-15.00","35700","35700","35700","1529854","55216029120","1820700000000","51000000"
"2013/04/11","42000","-7400","-14.98","42000","42000","42000","231561","9730734600","2142000000000","51000000"
"2013/04/10","49400","550","1.13","49300","49500","48750","360150","17657252450","2519400000000","51000000"
"2013/04/09","48850","-950","-1.91","49300","50100","48650","383876","18816289100","2491350000000","51000000"
"2013/04/08","49800","-400","-0.80","50300","50900","49750","282606","14137553400","2539800000000","51000000"
"2013/04/05","50200","-1300","-2.52","51100","51600","49550","533004","26772612250","2560200000000","51000000"
"2013/04/04","51500","-1400","-2.65","52100","52400","50700","540771","27843793800","2626500000000","51000000"
"2013/04/03","52900","-500","-0.94","53300","53700","52600","297174","15736191900","2697900000000","51000000"
"2013/04/02","53400","-1700","-3.09","55600","55800","52100","857254","45810462100","2723400000000","51000000"
"2013/04/01","55100","-200","-0.36","56400","56800","55100","549287","30789291800","2810100000000","51000000"
"2013/03/29","55300","1400","2.60","54800","56000","54700","536781","29744469600","2820300000000","51000000"
"2013/03/28","53900","-500","-0.92","54400","54600","53800","233968","12698087500","2748900000000","51000000"
"2013/03/27","54400","1100","2.06","53600","54500","52500","346945","18739088200","2774400000000","51000000"
"2013/03/26","53300","-400","-0.74","53700","54100","53000","239516","12804819200","2718300000000","51000000"
"2013/03/25","53700","1900","3.67","52900","54800","52800","740841","39974938900","2738700000000","51000000"
"2013/03/22","51800","600","1.17","51200","52100","51200","240899","12467988600","2641800000000","51000000"
"2013/03/21","51200","0","0.00","51800","52200","51200","198009","10234933700","2611200000000","51000000"
"2013/03/20","51200","-1400","-2.66","52600","52900","50900","470478","24367144000","2611200000000","51000000"
"2013/03/19","52600","400","0.77","52300","53600","52300","257127","13622166900","2682600000000","51000000"
"2013/03/18","52200","-400","-0.76","52500","53500","52200","224878","11850170300","2662200000000","51000000"
"2013/03/15","52600","-200","-0.38","53200","53300","52400","270396","14275464100","2682600000000","51000000"
"2013/03/14","52800","-900","-1.68","53600","53600","52300","393061","20726538200","2692800000000","51000000"
"2013/03/13","53700","300","0.56","53500","54200","52900","211025","11281684700","2738700000000","51000000"
"2013/03/12","53400","-400","-0.74","53800","54500","53200","237216","12719959000","2723400000000","51000000"
"2013/03/11","53800","-800","-1.47","54400","54500","52800","276125","14796616900","2743800000000","51000000"
"2013/03/08","54600","-100","-0.18","54700","55700","54100","187024","10232746800","2784600000000","51000000"
"2013/03/07","54700","-300","-0.55","54800","55400","54200","205541","11226002700","2789700000000","51000000"
"2013/03/06","55000","-300","-0.54","55500","55800","54800","318739","17596957600","2805000000000","51000000"
"2013/03/05","55300","1000","1.84","54600","55700","54500","243349","13468525600","2820300000000","51000000"
"2013/03/04","54300","-500","-0.91","54900","55500","54300","278986","15267343700","2769300000000","51000000"
"2013/02/28","54800","800","1.48","54500","55500","54200","283057","15554972300","2794800000000","51000000"
"2013/02/27","54000","-1500","-2.70","55800","56100","54000","316143","17281283000","2754000000000","51000000"
"2013/02/26","55500","100","0.18","54900","56200","54800","257284","14302046900","2830500000000","51000000"
"2013/02/25","55400","-400","-0.72","56300","56300","55100","210494","11729654600","2825400000000","51000000"
"2013/02/22","55800","500","0.90","55500","56300","54900","386394","21520681000","2845800000000","51000000"
"2013/02/21","55300","100","0.18","54900","56400","54800","461057","25634502300","2820300000000","51000000"
"2013/02/20","55200","1500","2.79","54100","55400","53900","456852","25102830800","2815200000000","51000000"
"2013/02/19","53700","600","1.13","53400","54100","53100","302686","16252893400","2738700000000","51000000"
"2013/02/18","53100","300","0.57","52800","53500","52400","259113","13771305700","2708100000000","51000000"
"2013/02/15","52800","100","0.19","53000","53600","52600","296630","15670548500","2692800000000","51000000"
"2013/02/14","52700","-400","-0.75","53200","53600","52200","393320","20784411300","2687700000000","51000000"
"2013/02/13","53100","1200","2.31","52100","53200","52000","328243","17328491500","2708100000000","51000000"
"2013/02/12","51900","100","0.19","51500","52600","51300","445582","23162734900","2646900000000","51000000"
"2013/02/08","51800","-3900","-7.00","52500","53000","50600","1796615","92388053100","2641800000000","51000000"
"2013/02/07","55700","1600","2.96","54700","56300","54000","507025","28064423600","2840700000000","51000000"
"2013/02/06","54100","-100","-0.18","54200","54500","53300","214418","11542212500","2759100000000","51000000"
"2013/02/05","54200","-1300","-2.34","54500","55000","53700","371007","20096284200","2764200000000","51000000"
"2013/02/04","55500","400","0.73","55500","56500","55200","256590","14305585700","2830500000000","51000000"
"2013/02/01","55100","-600","-1.08","55500","55900","54300","271484","14959603200","2810100000000","51000000"
"2013/01/31","55700","-400","-0.71","56400","56400","55000","277580","15421298400","2840700000000","51000000"
"2013/01/30","56100","-400","-0.71","56600","56900","55700","377553","21212721000","2861100000000","51000000"
"2013/01/29","56500","1000","1.80","55700","57300","55500","797663","45233848700","2881500000000","51000000"
"2013/01/28","55500","1500","2.78","53700","55600","53100","508532","27928938100","2830500000000","51000000"
"2013/01/25","54000","1000","1.89","53000","54000","52000","367635","19527571200","2754000000000","51000000"
"2013/01/24","53000","-100","-0.19","53000","53700","52600","381805","20274275765","2703000000000","51000000"
"2013/01/23","53100","-2200","-3.98","55300","55400","53100","770602","41418865900","2708100000000","51000000"
"2013/01/22","55300","-400","-0.72","55500","55800","54700","260097","14312990700","2820300000000","51000000"
"2013/01/21","55700","-400","-0.71","56300","56300","55000","312984","17389997200","2840700000000","51000000"
"2013/01/18","56100","1200","2.19","55600","56200","55100","363124","20213183600","2861100000000","51000000"
"2013/01/17","54900","-100","-0.18","55000","55400","54100","340255","18571225800","2799900000000","51000000"
"2013/01/16","55000","800","1.48","54100","56700","53300","804748","44419540300","2805000000000","51000000"
"2013/01/15","54200","-1500","-2.69","56300","56300","54000","459519","25215890000","2764200000000","51000000"
"2013/01/14","55700","-500","-0.89","56000","56700","55500","244255","13695726000","2840700000000","51000000"
"2013/01/11","56200","200","0.36","56400","56600","54900","339516","18924500900","2866200000000","51000000"
"2013/01/10","56000","0","0.00","56000","56500","55100","482344","26889066200","2856000000000","51000000"
"2013/01/09","56000","-700","-1.23","56800","57100","55500","372458","20986469064","2856000000000","51000000"
"2013/01/08","56700","-900","-1.56","57300","58000","56500","461811","26310761800","2891700000000","51000000"
"2013/01/07","57600","-900","-1.54","58500","58500","56800","347272","19903352000","2937600000000","51000000"
"2013/01/04","58500","-1300","-2.17","60400","60400","58100","458056","26973225900","2983500000000","51000000"
"2013/01/03","59800","0","0.00","60000","60400","59000","561025","33573407800","3049800000000","51000000"
"2013/01/02","59800","2500","4.36","58000","59800","57600","524106","30839697700","3049800000000","51000000"
"2012/12/28","57300","600","1.06","56900","58100","56700","355202","20418362000","2922300000000","51000000"
"2012/12/27","56700","0","0.00","56600","57000","55600","228271","12835378200","2891700000000","51000000"
"2012/12/26","56700","-200","-0.35","57400","57800","56600","274438","15640786600","2891700000000","51000000"
"2012/12/24","56900","-500","-0.87","57900","57900","56400","300411","17059905200","2901900000000","51000000"
"2012/12/21","57400","-800","-1.37","58700","58800","56700","494120","28383713600","2927400000000","51000000"
"2012/12/20","58200","2400","4.30","56800","58300","56100","661647","38100542300","2968200000000","51000000"
"2012/12/18","55800","-100","-0.18","56200","57100","55300","451147","25327986000","2845800000000","51000000"
"2012/12/17","55900","-1200","-2.10","57200","57600","55800","350703","19796940200","2850900000000","51000000"
"2012/12/14","57100","1400","2.51","55500","57300","55200","699913","39722456000","2912100000000","51000000"
"2012/12/13","55700","300","0.54","55600","55900","55100","572598","31866786300","2840700000000","51000000"
"2012/12/12","55400","300","0.54","55500","55800","54200","424835","23303839300","2825400000000","51000000"
"2012/12/11","55100","1800","3.38","53400","55100","53100","729580","39829320800","2810100000000","51000000"
"2012/12/10","53300","-200","-0.37","52900","53700","52800","479915","25605422500","2718300000000","51000000"
"2012/12/07","53500","700","1.33","53500","53600","52600","564315","30045840300","2728500000000","51000000"
"2012/12/06","52800","1200","2.33","51200","53300","51100","507976","26746048800","2692800000000","51000000"
"2012/12/05","51600","-100","-0.19","51400","51600","49950","470329","23874974350","2631600000000","51000000"
"2012/12/04","51700","-600","-1.15","51600","52000","51200","266973","13759100300","2636700000000","51000000"
"2012/12/03","52300","-1100","-2.06","53000","53200","51600","385890","20176779900","2667300000000","51000000"
"2012/11/30","53400","400","0.75","53200","53700","52300","577936","30743239800","2723400000000","51000000"
"2012/11/29","53000","2000","3.92","51900","53200","51400","943034","49611479832","2703000000000","51000000"
"2012/11/28","51000","-600","-1.16","51100","51700","50400","465596","23814155500","2601000000000","51000000"
"2012/11/27","51600","2950","6.06","49050","51900","48650","950715","48421884200","2631600000000","51000000"
"2012/11/26","48650","-100","-0.21","49100","49250","48350","268782","13088176800","2481150000000","51000000"
"2012/11/23","48750","-1100","-2.21","50000","50200","48150","521165","25407138200","2486250000000","51000000"
"2012/11/22","49850","850","1.73","49600","50600","49550","383395","19197764150","2542350000000","51000000"
"2012/11/21","49000","-650","-1.31","49700","50200","48900","483885","23943472500","2499000000000","51000000"
"2012/11/20","49650","650","1.33","50000","50300","49450","637005","31742970600","2532150000000","51000000"
"2012/11/19","49000","1500","3.16","47950","49200","47950","587422","28675947650","2499000000000","51000000"
"2012/11/16","47500","-1000","-2.06","48100","48950","47150","814486","39107474950","2422500000000","51000000"
"2012/11/15","48500","-1500","-3.00","48950","49450","48300","796862","38844141000","2473500000000","51000000"
"2012/11/14","50000","0","0.00","49850","51000","49400","812171","40657546250","2550000000000","51000000"
"2012/11/13","50000","-800","-1.57","50800","51500","49550","888285","44625258600","2550000000000","51000000"
"2012/11/12","50800","-2000","-3.79","52600","53100","50300","1167652","59688875000","2590800000000","51000000"
"2012/11/09","52800","-1700","-3.12","54200","54300","52300","1067945","56494269900","2692800000000","51000000"
"2012/11/08","54500","-6900","-11.24","57300","57800","54200","2531592","139989581800","2779500000000","51000000"
"2012/11/07","61400","600","0.99","61400","62100","60600","449699","27557494000","3131400000000","51000000"
"2012/11/06","60800","1200","2.01","59300","60800","59100","221376","13264331900","3100800000000","51000000"
"2012/11/05","59600","-1400","-2.30","60500","61100","59000","432718","25803940000","3039600000000","51000000"
"2012/11/02","61000","1500","2.52","60500","61600","58800","581439","35003256100","3111000000000","51000000"
"2012/11/01","59500","-1900","-3.09","61500","61500","59100","426109","25464230300","3034500000000","51000000"
"2012/10/31","61400","0","0.00","62000","62800","60800","321780","19894611900","3131400000000","51000000"
"2012/10/30","61400","0","0.00","61000","63100","61000","230617","14301223400","3131400000000","51000000"
"2012/10/29","61400","400","0.66","61200","61900","60500","323549","19800623600","3131400000000","51000000"
"2012/10/26","61000","-1800","-2.87","62100","63100","60900","333990","20607341700","3111000000000","51000000"
"2012/10/25","62800","400","0.64","62200","63000","60200","485891","30248224700","3202800000000","51000000"
"2012/10/24","62400","-2200","-3.41","63300","63500","61900","727379","45393018400","3182400000000","51000000"
"2012/10/23","64600","-2700","-4.01","66700","67000","64300","628776","40876336200","3294600000000","51000000"
"2012/10/22","67300","-1700","-2.46","67000","67300","66200","485091","32292228100","3432300000000","51000000"
"2012/10/19","69000","-1800","-2.54","71000","71100","68000","385069","26654467400","3519000000000","51000000"
"2012/10/18","70800","900","1.29","70300","70900","69900","650646","45817061500","3610800000000","51000000"
"2012/10/17","69900","0","0.00","69900","70700","69400","621420","43503277600","3564900000000","51000000"
"2012/10/16","69900","1000","1.45","69200","69900","68400","197144","13620719700","3564900000000","51000000"
"2012/10/15","68900","-1100","-1.57","69900","70500","68000","293354","20248351400","3513900000000","51000000"
"2012/10/12","70000","-1200","-1.69","71200","72000","69700","346030","24303980600","3570000000000","51000000"
"2012/10/11","71200","200","0.28","70700","72200","70500","268450","19095590800","3631200000000","51000000"
"2012/10/10","71000","-1700","-2.34","71800","72000","70600","241870","17152654200","3621000000000","51000000"
"2012/10/09","72700","700","0.97","71800","74000","71800","155979","11402722700","3707700000000","51000000"
"2012/10/08","72000","-2000","-2.70","74000","74000","71700","290782","21046676800","3672000000000","51000000"
"2012/10/05","74000","400","0.54","74500","74600","73700","199346","14749413400","3774000000000","51000000"
"2012/10/04","73600","-1200","-1.60","74500","75000","73200","259795","19178024900","3753600000000","51000000"
"2012/10/02","74800","-1800","-2.35","75200","76000","74500","269643","20194672700","3814800000000","51000000"
"2012/09/28","76600","200","0.26","76000","76600","75100","179755","13654821600","3906600000000","51000000"
"2012/09/27","76400","700","0.92","75100","76700","73900","352809","26512148000","3896400000000","51000000"
"2012/09/26","75700","-2300","-2.95","76900","77200","74800","421117","31835506500","3860700000000","51000000"
"2012/09/25","78000","-1200","-1.52","78400","79300","77300","244808","19138781200","3978000000000","51000000"
"2012/09/24","79200","-2000","-2.46","80400","80900","78500","308234","24394947500","4039200000000","51000000"
"2012/09/21","81200","1400","1.75","80600","81800","79800","163022","13210501300","4141200000000","51000000"
"2012/09/20","79800","-1400","-1.72","81200","82200","79800","226770","18390791500","4069800000000","51000000"
"2012/09/19","81200","1200","1.50","79600","81600","78800","350055","28176276800","4141200000000","51000000"
"2012/09/18","80000","-2100","-2.56","81600","81700","79400","435175","34797879600","4080000000000","51000000"
"2012/09/17","82100","-400","-0.48","82500","83800","81900","298331","24721422700","4187100000000","51000000"
"2012/09/14","82500","4800","6.18","81000","82900","80600","656001","53646132700","4207500000000","51000000"
"2012/09/13","77700","300","0.39","77500","78300","76500","400432","31144086100","3962700000000","51000000"
"2012/09/12","77400","2100","2.79","76100","78700","76100","413003","32031430900","3947400000000","51000000"
"2012/09/11","75300","-1200","-1.57","76800","76900","75300","247801","18868422600","3840300000000","51000000"
"2012/09/10","76500","1900","2.55","75300","76900","75200","530454","40534080800","3901500000000","51000000"
"2012/09/07","74600","3600","5.07","73400","74800","72800","465668","34425561200","3804600000000","51000000"
"2012/09/06","71000","1000","1.43","70500","72400","70100","238445","17052746700","3621000000000","51000000"
"2012/09/05","70000","-1600","-2.23","71100","71400","69800","186053","13069044800","3570000000000","51000000"
"2012/09/04","71600","-100","-0.14","71500","72400","71400","135018","9715367900","3651600000000","51000000"
"2012/09/03","71700","1500","2.14","70500","72100","69800","172409","12282711800","3656700000000","51000000"
"2012/08/31","70200","-200","-0.28","69700","71000","69700","164538","11586843700","3580200000000","51000000"
"2012/08/30","70400","-2000","-2.76","71800","72200","70000","312217","22020937700","3590400000000","51000000"
"2012/08/29","72400","-100","-0.14","72700","72900","71600","158190","11390061600","3692400000000","51000000"
"2012/08/28","72500","-1400","-1.89","74200","74200","72100","131922","9585481900","3697500000000","51000000"
"2012/08/27","73900","2800","3.94","71300","74300","71300","267656","19576895900","3768900000000","51000000"
"2012/08/24","71100","-1600","-2.20","72000","72200","71000","222400","15889791200","3626100000000","51000000"
"2012/08/23","72700","-900","-1.22","73600","73700","72100","360219","26148684500","3707700000000","51000000"
"2012/08/22","73600","-2200","-2.90","74800","75500","72800","387168","28504168400","3753600000000","51000000"
"2012/08/21","75800","-600","-0.79","76600","77500","75800","130702","9993163900","3865800000000","51000000"
"2012/08/20","76400","-100","-0.13","76900","77600","75900","205908","15792214900","3896400000000","51000000"
"2012/08/17","76500","2000","2.68","75600","76900","74800","316729","24108813500","3901500000000","51000000"
"2012/08/16","74500","-1000","-1.32","75200","76100","74200","212152","15833590200","3799500000000","51000000"
"2012/08/14","75500","2400","3.28","73400","75500","73300","285845","21317924000","3850500000000","51000000"
"2012/08/13","73100","-3000","-3.94","75600","76600","73000","482080","35701262600","3728100000000","51000000"
"2012/08/10","76100","-500","-0.65","76100","76500","74700","307652","23253258900","3881100000000","51000000"
"2012/08/09","76600","2500","3.37","74000","77000","73900","513273","38963854000","3906600000000","51000000"
"2012/08/08","74100","1500","2.07","72500","74800","71900","635952","47047728400","3779100000000","51000000"
"2012/08/07","72600","300","0.41","72400","73800","71800","367992","26907317700","3702600000000","51000000"
"2012/08/06","72300","4300","6.32","70000","72900","69700","488693","34850109100","3687300000000","51000000"
"2012/08/03","68000","-900","-1.31","67600","68200","67200","235889","15955147100","3468000000000","51000000"
"2012/08/02","68900","100","0.15","68700","70400","68600","242688","16871317300","3513900000000","51000000"
"2012/08/01","68800","-700","-1.01","68600","69500","68200","215420","14852349400","3508800000000","51000000"
"2012/07/31","69500","3000","4.51","66000","70300","65700","579319","39760038600","3544500000000","51000000"
"2012/07/30","66500","500","0.76","66600","67100","66000","294971","19646204700","3391500000000","51000000"
"2012/07/27","66000","1600","2.48","65900","66500","64800","425926","27941471500","3366000000000","51000000"
"2012/07/26","64400","600","0.94","64000","64500","62600","373047","23725175300","3284400000000","51000000"
"2012/07/25","63800","-1700","-2.60","63600","64500","63500","363065","23242891000","3253800000000","51000000"
"2012/07/24","65500","-2800","-4.10","67700","68600","64700","666106","43690548500","3340500000000","51000000"
"2012/07/23","68300","-1800","-2.57","69300","69400","67900","212891","14571733500","3483300000000","51000000"
"2012/07/20","70100","100","0.14","70100","70800","69900","229372","16131802700","3575100000000","51000000"
"2012/07/19","70000","100","0.14","70700","71200","69900","256085","18042962900","3570000000000","51000000"
"2012/07/18","69900","-1800","-2.51","72000","72600","69900","377220","26778371800","3564900000000","51000000"
"2012/07/17","71700","-100","-0.14","71400","72700","71300","272584","19655845200","3656700000000","51000000"
"2012/07/16","71800","-1400","-1.91","73400","73700","71800","292495","21154164000","3661800000000","51000000"
"2012/07/13","73200","100","0.14","73300","73900","71000","404503","29421256800","3733200000000","51000000"
"2012/07/12","73100","-1200","-1.62","74500","75500","73100","319581","23725297600","3728100000000","51000000"
"2012/07/11","74300","-1500","-1.98","74400","75000","73600","386804","28647172800","3789300000000","51000000"
"2012/07/10","75800","-1200","-1.56","77000","77300","75200","185509","14084590400","3865800000000","51000000"
"2012/07/09","77000","-1700","-2.16","78200","78500","76300","158315","12176961000","3927000000000","51000000"
"2012/07/06","78700","-1500","-1.87","80200","80400","78100","186727","14767782200","4013700000000","51000000"
"2012/07/05","80200","1100","1.39","79100","80600","78100","254013","20397013200","4090200000000","51000000"
"2012/07/04","79100","200","0.25","79100","79900","78700","232217","18457947700","4034100000000","51000000"
"2012/07/03","78900","2400","3.14","76500","79100","76400","264862","20734983400","4023900000000","51000000"
"2012/07/02","76500","200","0.26","77100","77600","76000","186558","14316974900","3901500000000","51000000"
"2012/06/29","76300","2800","3.81","73100","77200","72400","356058","26925172300","3891300000000","51000000"
"2012/06/28","73500","-1300","-1.74","74900","75000","72800","282708","20788061800","3748500000000","51000000"
"2012/06/27","74800","0","0.00","75200","75300","73500","199122","14774628000","3814800000000","51000000"
"2012/06/26","74800","-300","-0.40","74200","76500","74200","259516","19475168400","3814800000000","51000000"
"2012/06/25","75100","-1100","-1.44","76500","76600","74800","125942","9480242500","3830100000000","51000000"
"2012/06/22","76200","-2400","-3.05","76600","77200","75600","231168","17616308100","3886200000000","51000000"
"2012/06/21","78600","-1400","-1.75","79100","80400","77800","207563","16341034500","4008600000000","51000000"
"2012/06/20","80000","500","0.63","80700","80700","79300","114128","9100666800","4080000000000","51000000"
"2012/06/19","79500","-800","-1.00","80000","80600","79100","221404","17618379000","4054500000000","51000000"
"2012/06/18","80300","1200","1.52","80800","81800","80300","278609","22548955700","4095300000000","51000000"
"2012/06/15","79100","200","0.25","79600","79600","78200","191243","15129926900","4034100000000","51000000"
"2012/06/14","78900","1500","1.94","77700","79100","77000","237164","18604552000","4023900000000","51000000"
"2012/06/13","77400","-300","-0.39","78800","78800","77400","157169","12258276600","3947400000000","51000000"
"2012/06/12","77700","-800","-1.02","76300","78500","76300","236447","18353387800","3962700000000","51000000"
"2012/06/11","78500","2700","3.56","77400","78500","77200","188660","14717310000","4003500000000","51000000"
"2012/06/08","75800","-900","-1.17","77000","77500","75200","158547","12073885100","3865800000000","51000000"
"2012/06/07","76700","2700","3.65","75800","77700","75700","256317","19705070100","3911700000000","51000000"
"2012/06/05","74000","400","0.54","74000","74600","72900","205852","15196560100","3774000000000","51000000"
"2012/06/04","73600","-5000","-6.36","74400","75500","72000","434480","31922275200","3753600000000","51000000"
"2012/06/01","78600","-1900","-2.36","79800","79800","78200","372680","29279553800","4008600000000","51000000"
"2012/05/31","80500","400","0.50","79000","80900","78000","202283","16049009600","4105500000000","51000000"
"2012/05/30","80100","-200","-0.25","80500","80500","79200","182741","14598517700","4085100000000","51000000"
"2012/05/29","80300","1600","2.03","78300","81400","77900","294173","23463897200","4095300000000","51000000"
"2012/05/25","78700","1000","1.29","78000","78800","77400","297071","23175114800","4013700000000","51000000"
"2012/05/24","77700","1400","1.83","76600","78200","76600","258066","19987253300","3962700000000","51000000"
"2012/05/23","76300","-1200","-1.55","76800","79000","75800","430012","33290493600","3891300000000","51000000"
"2012/05/22","77500","3400","4.59","75600","77800","74300","351103","26853636700","3952500000000","51000000"
"2012/05/21","74100","0","0.00","75000","75300","72700","255285","18786766700","3779100000000","51000000"
"2012/05/18","74100","-2800","-3.64","75100","75500","73900","441809","32858993800","3779100000000","51000000"
"2012/05/17","76900","3400","4.63","74000","77400","73900","476381","36351920300","3921900000000","51000000"
"2012/05/16","73500","-2700","-3.54","74900","76300","73500","335571","25065454200","3748500000000","51000000"
"2012/05/15","76200","-1200","-1.55","76300","77100","74100","354414","26796379700","3886200000000","51000000"
"2012/05/14","77400","100","0.13","76800","78500","76600","233305","18105130000","3947400000000","51000000"
"2012/05/11","77300","-2900","-3.62","79800","79900","76900","482456","37476054700","3942300000000","51000000"
"2012/05/10","80200","1400","1.78","78500","80700","78400","475637","37909960800","4090200000000","51000000"
"2012/05/09","78800","-3400","-4.14","80700","81600","78100","659812","52395099600","4018800000000","51000000"
"2012/05/08","82200","-800","-0.96","84400","84500","81300","407139","33547964500","4192200000000","51000000"
"2012/05/07","83000","-4100","-4.71","84900","84900","82500","466868","38861573900","4233000000000","51000000"
"2012/05/04","87100","-1400","-1.58","88000","88300","85700","263237","22800610300","4442100000000","51000000"
"2012/05/03","88500","200","0.23","87600","88800","86700","406738","35901613500","4513500000000","51000000"
"2012/05/02","88300","4000","4.74","85200","89100","85200","451506","39530289700","4503300000000","51000000"
"2012/04/30","84300","-600","-0.71","84900","85900","81100","564147","46800175100","4299300000000","51000000"
"2012/04/27","84900","0","0.00","85100","87500","84900","448639","38544645000","4329900000000","51000000"
"2012/04/26","84900","-800","-0.93","86800","87700","83500","438151","37338987500","4329900000000","51000000"
"2012/04/25","85700","-5800","-6.34","92000","92400","84700","864782","75600856700","4370700000000","51000000"
"2012/04/24","91500","-1500","-1.61","91500","91900","90300","356004","32445635700","4666500000000","51000000"
"2012/04/23","93000","-1000","-1.06","94700","94700","91800","212521","19836964200","4743000000000","51000000"
"2012/04/20","94000","-300","-0.32","93900","95100","93500","277126","26116071200","4794000000000","51000000"
"2012/04/19","94300","-300","-0.32","94400","95400","93500","337598","31930558400","4809300000000","51000000"
"2012/04/18","94600","3100","3.39","93100","94800","92700","436583","41072631600","4824600000000","51000000"
"2012/04/17","91500","-500","-0.54","92700","93500","90800","289172","26534377300","4666500000000","51000000"
"2012/04/16","92000","-3000","-3.16","93600","93900","91700","262574","24232305000","4692000000000","51000000"
"2012/04/13","95000","3500","3.83","92500","95100","92200","512754","48463688500","4845000000000","51000000"
"2012/04/12","91500","600","0.66","90100","91900","89400","358189","32562009800","4666500000000","51000000"
"2012/04/10","90900","800","0.89","90500","91500","89800","404142","36565438700","4635900000000","51000000"
"2012/04/09","90100","-3800","-4.05","92600","92800","89900","465190","42232279900","4595100000000","51000000"
"2012/04/06","93900","1000","1.08","93400","95100","93000","349856","32938466800","4788900000000","51000000"
"2012/04/05","92900","-2200","-2.31","95300","95900","91300","845550","78264370500","4737900000000","51000000"
"2012/04/04","95100","-4800","-4.80","100000","100000","94200","801300","76659434900","4850100000000","51000000"
"2012/04/03","99900","1100","1.11","99400","101000","99200","525203","52565985900","5094900000000","51000000"
"2012/04/02","98800","-1100","-1.10","99900","100500","98100","342817","33965349800","5038800000000","51000000"
"2012/03/30","99900","300","0.30","99500","101000","98800","488013","48731271300","5094900000000","51000000"
"2012/03/29","99600","-4400","-4.23","103000","103500","98700","695451","69639759700","5079600000000","51000000"
"2012/03/28","104000","-5000","-4.59","109000","109500","103500","505041","53048665500","5304000000000","51000000"
"2012/03/27","109000","500","0.46","110000","111000","108500","220310","24110551000","5559000000000","51000000"
"2012/03/26","108500","1500","1.40","107500","111000","107500","323234","35225330000","5533500000000","51000000"
"2012/03/23","107000","-500","-0.47","108000","108500","106000","261377","28020957500","5457000000000","51000000"
"2012/03/22","107500","500","0.47","107500","110500","107000","453603","49493956000","5482500000000","51000000"
"2012/03/21","107000","-1000","-0.93","107500","111000","106500","460110","50100790000","5457000000000","51000000"
"2012/03/20","108000","1000","0.93","107000","110000","106500","466907","50510186000","5508000000000","51000000"
"2012/03/19","107000","4500","4.39","105000","107000","104500","577288","61444128500","5457000000000","51000000"
"2012/03/16","102500","0","0.00","103000","104000","101000","251527","25782681500","5227500000000","51000000"
"2012/03/15","102500","-500","-0.49","102500","103500","101500","197852","20220524000","5227500000000","51000000"
