,일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
827,2018/07/11,76600,-1600,-2.05,78400,78400,75800,759985,58263708200,12535422552400,163647814
826,2018/07/12,75200,-1400,-1.83,76400,76400,75100,946355,71542342932,12306315612800,163647814
825,2018/07/13,77600,2400,3.19,75900,77800,75900,935008,72148433960,12699070366400,163647814
824,2018/07/16,76400,-1200,-1.55,77600,78200,76400,553500,42600734900,12502692989600,163647814
823,2018/07/17,78800,2400,3.14,76100,79700,75200,1323914,103417190500,12895447743200,163647814
822,2018/07/18,80700,1900,2.41,78600,82200,78600,1191864,96724992800,13206378589800,163647814
821,2018/07/19,82300,1600,1.98,81000,83100,80000,1164716,95228219400,13468215092200,163647814
820,2018/07/20,81000,-1300,-1.58,82100,83100,81000,829497,67936204300,13255472934000,163647814
819,2018/07/23,78400,-2600,-3.21,80900,81200,78100,739344,58557581200,12829988617600,163647814
818,2018/07/24,81000,2600,3.32,78200,81700,76800,991504,78908269400,13255472934000,163647814
817,2018/07/25,80800,-200,-0.25,80500,82400,79800,772980,62792471700,13222743371200,163647814
816,2018/07/26,81800,1000,1.24,81400,82200,80300,725896,59212690600,13386391185200,163647814
815,2018/07/27,76000,-5800,-7.09,80300,80400,75800,2544391,195729005300,12437233864000,163647814
814,2018/07/30,75200,-800,-1.05,76300,76400,74800,997710,75253496092,12306315612800,163647814
813,2018/07/31,74800,-400,-0.53,75400,75600,74800,725430,54429481400,12240856487200,163647814
812,2018/08/01,75300,500,0.67,75500,76200,75000,761449,57492190500,12322680394200,163647814
811,2018/08/02,75100,-200,-0.27,75100,76100,74800,616998,46487562700,12289950831400,163647814
810,2018/08/03,75200,100,0.13,75400,75700,74400,582491,43774557600,12306315612800,163647814
809,2018/08/06,74400,-800,-1.06,75400,75900,74200,685629,51147115100,12175397361600,163647814
808,2018/08/07,75100,700,0.94,75000,75500,74100,723231,54184544800,12289950831400,163647814
807,2018/08/08,75900,800,1.07,75400,77300,75400,1286104,98397152800,12420869082600,163647814
806,2018/08/09,80400,4500,5.93,76400,80500,76000,2132947,168980879700,13157284245600,163647814
805,2018/08/10,79000,-1400,-1.74,80000,80700,78700,961866,76482381100,12928177306000,163647814
804,2018/08/13,76300,-2700,-3.42,78200,78400,75800,840750,64545932000,12486328208200,163647814
803,2018/08/14,73600,-2700,-3.54,76100,76200,70900,2397515,175092598000,12044479110400,163647814
802,2018/08/16,73300,-300,-0.41,72500,73900,71300,920959,67451431700,11995384766200,163647814
801,2018/08/17,72400,-900,-1.23,74100,74100,72400,849229,62028249600,11848101733600,163647814
800,2018/08/20,72200,-200,-0.28,72800,73500,71900,670001,48539204800,11815372170800,163647814
799,2018/08/21,73400,1200,1.66,72300,73500,70800,1404794,101596104736,12011749547600,163647814
798,2018/08/22,73200,-200,-0.27,73800,75600,73200,1110406,82552145100,11979019984800,163647814
797,2018/08/23,74600,1400,1.91,73600,74600,72700,879090,65041069700,12208126924400,163647814
796,2018/08/24,74700,100,0.13,74100,75200,73400,815946,60581793500,12224491705800,163647814
795,2018/08/27,74300,-400,-0.54,74400,75200,73700,863531,64059894400,12159032580200,163647814
794,2018/08/28,73700,-600,-0.81,75100,75800,73600,903687,67220567800,12060843891800,163647814
793,2018/08/29,77200,3500,4.75,74200,77500,73600,1417794,107636067725,12633611240800,163647814
792,2018/08/30,76400,-800,-1.04,77300,77400,75800,1006172,77092607700,12502692989600,163647814
791,2018/08/31,76800,400,0.52,75800,77100,75300,762868,58378373300,12568152115200,163647814
790,2018/09/03,76700,-100,-0.13,76800,78800,76600,924434,71800690500,12551787333800,163647814
789,2018/09/04,78100,1400,1.83,77200,79200,77100,922362,72187817300,12780894273400,163647814
788,2018/09/05,76200,-1900,-2.43,77800,78500,76100,873220,67372190400,12469963426800,163647814
787,2018/09/06,74400,-1800,-2.36,75900,76200,74000,1144654,85507518000,12175397361600,163647814
786,2018/09/07,74300,-100,-0.13,74200,75100,73400,670262,49825178700,12159032580200,163647814
785,2018/09/10,73100,-1200,-1.62,74200,74300,73000,858482,63081411500,11962655203400,163647814
784,2018/09/11,72800,-300,-0.41,73000,74300,72500,712081,52100777000,11913560859200,163647814
783,2018/09/12,72100,-700,-0.96,73200,73500,71900,852910,61668609200,11799007389400,163647814
782,2018/09/13,71500,-600,-0.83,72400,72800,71100,971252,69604373500,11700818701000,163647814
781,2018/09/14,72100,600,0.84,72100,72800,71700,809166,58414338300,11799007389400,163647814
780,2018/09/17,71900,-200,-0.28,72400,73200,71800,521629,37660375600,11766277826600,163647814
779,2018/09/18,69000,-2900,-4.03,71200,71500,68400,2606048,180131603580,11291699166000,163647814
778,2018/09/19,68200,-800,-1.16,69400,69400,67900,1494446,102215447800,11160780914800,163647814
777,2018/09/20,69000,800,1.17,68300,70000,68200,1194328,82709875700,11291699166000,163647814
776,2018/09/21,69500,500,0.72,69600,70100,69100,760994,52910745400,11373523073000,163647814
775,2018/09/27,69600,100,0.14,69100,70100,68500,897762,62235480000,11389887854400,163647814
774,2018/09/28,71000,1400,2.01,70000,71900,69900,1255496,89329034900,11618994794000,163647814
773,2018/10/01,71100,100,0.14,71000,71500,70200,558633,39652708300,11635359575400,163647814
772,2018/10/02,69900,-1200,-1.69,70700,71300,69900,600630,42281418600,11438982198600,163647814
771,2018/10/04,69000,-900,-1.29,69700,70200,68400,681480,46954843600,11291699166000,163647814
770,2018/10/05,70500,1500,2.17,68600,71200,68000,952571,66055179600,11537170887000,163647814
769,2018/10/08,67800,-2700,-3.83,69600,69700,67800,922338,63029992900,11095321789200,163647814
768,2018/10/10,65200,-2600,-3.83,67200,67300,65200,1103556,72572823700,10669837472800,163647814
767,2018/10/11,62300,-2900,-4.45,62400,63900,61600,1441637,90071156800,10195258812200,163647814
766,2018/10/12,64400,2100,3.37,62100,65100,62100,1114941,71167684500,10538919221600,163647814
765,2018/10/15,64300,-100,-0.16,64400,65500,63800,434965,28185233700,10522554440200,163647814
764,2018/10/16,63500,-800,-1.24,64300,65000,63400,508133,32561191300,10391636189000,163647814
763,2018/10/17,64600,1100,1.73,64500,65800,64000,676861,43910695300,10571648784400,163647814
762,2018/10/18,64900,300,0.46,64700,66000,64400,499578,32616928600,10620743128600,163647814
761,2018/10/19,65700,800,1.23,64400,66000,63200,581306,37658664800,10751661379800,163647814
760,2018/10/22,65700,0,0.0,64600,66300,64600,354570,23254118600,10751661379800,163647814
759,2018/10/23,63600,-2100,-3.2,65200,65300,63100,597221,38152481800,10408000970400,163647814
758,2018/10/24,64500,900,1.42,64200,64700,63500,543722,34894858300,10555284003000,163647814
757,2018/10/25,62700,-1800,-2.79,62700,63400,61700,661062,41215143100,10260717937800,163647814
756,2018/10/26,61100,-1600,-2.55,63100,63900,60500,920580,57009214600,9998881435400,163647814
755,2018/10/29,59400,-1700,-2.78,60900,61900,59100,683052,41353209172,9720680151600,163647814
754,2018/10/30,61200,1800,3.03,58800,61700,58800,811009,49232420100,10015246216800,163647814
753,2018/10/31,63300,2100,3.43,61500,63800,61000,819823,51406416000,10358906626200,163647814
752,2018/11/01,66000,2700,4.27,63700,66500,63400,1056023,69369992800,10800755724000,163647814
751,2018/11/02,67200,1200,1.82,66600,67700,66200,792881,53011795400,10997133100800,163647814
750,2018/11/05,67600,400,0.6,67000,68000,66200,503725,33880748800,11062592226400,163647814
749,2018/11/06,68000,400,0.59,67600,68800,67100,497920,33881930600,11128051352000,163647814
748,2018/11/07,67300,-700,-1.03,68400,69200,66600,738870,50232389200,11013497882200,163647814
747,2018/11/08,69900,2600,3.86,68800,70700,68300,1080894,75546055300,11438982198600,163647814
746,2018/11/09,71400,1500,2.15,70000,72300,69700,1129981,80846078300,11684453919600,163647814
745,2018/11/12,71200,-200,-0.28,71000,72200,70000,631830,45206352600,11651724356800,163647814
744,2018/11/13,70200,-1000,-1.4,70200,71400,68800,680494,47677786200,11488076542800,163647814
743,2018/11/14,69500,-700,-1.0,69600,71000,68700,527813,36655540900,11373523073000,163647814
742,2018/11/15,70300,800,1.15,69600,70400,68900,459559,32049730300,11504441324200,163647814
741,2018/11/16,71800,1500,2.13,70900,72200,70300,690404,49469296700,11749913045200,163647814
740,2018/11/19,71600,-200,-0.28,72200,73100,71200,637905,45931498400,11717183482400,163647814
739,2018/11/20,70500,-1100,-1.54,70800,71000,69600,563066,39556072200,11537170887000,163647814
738,2018/11/21,69700,-800,-1.13,69900,70300,69200,483426,33699636300,11406252635800,163647814
737,2018/11/22,69200,-500,-0.72,70500,70600,68200,561708,38783706300,11324428728800,163647814
736,2018/11/23,69400,200,0.29,69500,70100,68900,290959,20195553400,11357158291600,163647814
735,2018/11/26,71200,1800,2.59,69500,71600,69400,658708,46625854900,11651724356800,163647814
734,2018/11/27,71800,600,0.84,71700,72300,71500,478157,34372246000,11749913045200,163647814
733,2018/11/28,72400,600,0.84,72100,72700,71800,479308,34667608500,11848101733600,163647814
732,2018/11/29,73800,1400,1.93,73500,74600,73400,923966,68384843300,12077208673200,163647814
731,2018/11/30,72500,-1300,-1.76,73800,74400,72000,768135,55879089700,11864466515000,163647814
730,2018/12/03,74400,1900,2.62,74000,74500,73000,671484,49728574000,12175397361600,163647814
729,2018/12/04,73200,-1200,-1.61,74200,74700,73100,514998,37977261100,11979019984800,163647814
728,2018/12/05,71700,-1500,-2.05,72100,72600,71200,499091,35885220000,11733548263800,163647814
727,2018/12/06,68600,-3100,-4.32,71300,71300,68000,1054851,72962263800,11226240040400,163647814
726,2018/12/07,66900,-1700,-2.48,69400,69900,66700,1100511,74292592700,10948038756600,163647814
725,2018/12/10,65300,-1600,-2.39,66300,67400,64800,806527,52908179800,10686202254200,163647814
724,2018/12/11,66700,1400,2.14,65600,67100,65500,626998,41737275700,10915309193800,163647814
723,2018/12/12,67900,1200,1.8,66600,68200,65600,681318,45813385800,11111686570600,163647814
722,2018/12/13,68200,300,0.44,68000,68800,67100,816888,55550235900,11160780914800,163647814
721,2018/12/14,67700,-500,-0.73,68300,68500,66300,517004,34816664500,11078957007800,163647814
720,2018/12/17,69100,1400,2.07,67700,69200,66900,442744,30369581100,11308063947400,163647814
719,2018/12/18,66900,-2200,-3.18,68200,68800,66800,627414,42445757800,10948038756600,163647814
718,2018/12/19,65300,-1600,-2.39,66900,67500,65100,885616,58421075900,10686202254200,163647814
717,2018/12/20,62600,-2700,-4.13,64500,64500,61800,1670644,104320736300,10244353156400,163647814
716,2018/12/21,62400,-200,-0.32,62000,62900,61800,829833,51736980600,10211623593600,163647814
715,2018/12/24,61800,-600,-0.96,62000,62400,61200,513348,31731223900,10113434905200,163647814
714,2018/12/26,61300,-500,-0.81,61000,61900,60600,453037,27737578100,10031610998200,163647814
713,2018/12/27,61900,600,0.98,62500,63300,61700,562848,35158643900,10129799686600,163647814
712,2018/12/28,62300,400,0.65,62300,63500,62100,464747,29137707700,10195258812200,163647814
711,2019/01/02,62800,500,0.8,63300,64200,62700,568844,36028740900,10277082719200,163647814
710,2019/01/03,62900,100,0.16,63100,64100,62100,604561,38342524500,10293447500600,163647814
709,2019/01/04,62200,-700,-1.11,63000,63400,61100,602100,37293662700,10178894030800,163647814
708,2019/01/07,64200,2000,3.22,63100,64700,62700,660173,42268290200,10506189658800,163647814
707,2019/01/08,61900,-2300,-3.58,63700,63700,61200,1338626,83064234400,10129799686600,163647814
706,2019/01/09,63200,1300,2.1,61700,63700,61600,950285,59711175100,10342541844800,163647814
705,2019/01/10,65600,2400,3.8,63100,66000,62700,1065551,69112838200,10735296598400,163647814
704,2019/01/11,66000,400,0.61,65700,66500,65200,601380,39598342100,10800755724000,163647814
703,2019/01/14,65900,-100,-0.15,66000,66400,65000,401456,26465684900,10784390942600,163647814
702,2019/01/15,65800,-100,-0.15,65600,66500,65300,560337,36990346000,10768026161200,163647814
701,2019/01/16,66500,700,1.06,66000,67600,66000,565004,37755928700,10882579631000,163647814
700,2019/01/17,66100,-400,-0.6,66800,67600,66000,467844,31240199600,10817120505400,163647814
699,2019/01/18,67000,900,1.36,66800,67300,66300,488762,32694618400,10964403538000,163647814
698,2019/01/21,66400,-600,-0.9,67700,68100,65800,614764,41107646600,10866214849600,163647814
697,2019/01/22,64500,-1900,-2.86,66400,66900,64100,997141,64511827900,10555284003000,163647814
696,2019/01/23,65200,700,1.09,64400,65700,64300,587708,38367750396,10669837472800,163647814
695,2019/01/24,65200,0,0.0,65100,65800,64800,620651,40430042400,10669837472800,163647814
694,2019/01/25,69500,4300,6.6,65200,69800,65200,1749374,118993403800,11373523073000,163647814
693,2019/01/28,67700,-1800,-2.59,69600,70200,67600,809802,55327887700,11078957007800,163647814
692,2019/01/29,67400,-300,-0.44,67400,67400,66200,845170,56540878300,11029862663600,163647814
691,2019/01/30,67600,200,0.3,68000,68500,66800,825346,55807036100,11062592226400,163647814
690,2019/01/31,66600,-1000,-1.48,68100,68400,66200,903199,60423535800,10898944412400,163647814
689,2019/02/01,65400,-1200,-1.8,66300,66300,65200,1039069,68036089100,10702567035600,163647814
688,2019/02/07,65900,500,0.76,65900,66400,65300,663706,43779197000,10784390942600,163647814
687,2019/02/08,64800,-1100,-1.67,65500,65700,64700,690327,44863500900,10604378347200,163647814
686,2019/02/11,69300,4500,6.94,65000,69600,64900,1987125,134898850200,11340793510200,163647814
685,2019/02/12,71900,2600,3.75,70300,72900,70300,2499697,180111706500,11766277826600,163647814
684,2019/02/13,72100,200,0.28,72700,73900,71900,1310740,95695009500,11799007389400,163647814
683,2019/02/14,72300,200,0.28,70500,73000,70500,799937,57786212600,11831736952200,163647814
682,2019/02/15,72000,-300,-0.41,72700,73000,71400,598744,43204285700,11782642608000,163647814
681,2019/02/18,72000,0,0.0,73200,73400,71100,585460,42175363000,11782642608000,163647814
680,2019/02/19,72300,300,0.42,72000,73000,71000,520978,37651266500,11831736952200,163647814
679,2019/02/20,72700,400,0.55,72400,73200,72300,503913,36636388600,11897196077800,163647814
678,2019/02/21,73000,300,0.41,72800,73500,72100,678067,49457566400,11946290422000,163647814
677,2019/02/22,73200,200,0.27,72900,73300,72100,534335,38914690400,11979019984800,163647814
676,2019/02/25,71300,-1900,-2.6,73500,73600,70500,1097013,78281237200,11668089138200,163647814
675,2019/02/26,70500,-800,-1.12,71300,71700,70400,509895,36136322000,11537170887000,163647814
674,2019/02/27,72200,1700,2.41,70500,72500,70000,782090,56230107100,11815372170800,163647814
673,2019/02/28,70500,-1700,-2.35,72500,72500,70400,882603,62972898100,11537170887000,163647814
672,2019/03/04,71200,700,0.99,70800,71800,70800,474980,33938380100,11651724356800,163647814
671,2019/03/05,71300,100,0.14,70900,72000,70300,417224,29720568200,11668089138200,163647814
670,2019/03/06,74400,3100,4.35,72300,74600,72300,1630920,120351207400,12175397361600,163647814
669,2019/03/07,75100,700,0.94,75200,76700,74200,1846111,140084622100,12289950831400,163647814
668,2019/03/08,73700,-1400,-1.86,75000,76100,73300,734055,54370944700,12060843891800,163647814
667,2019/03/11,75300,1600,2.17,74000,75900,73000,796316,59668007600,12322680394200,163647814
666,2019/03/12,74400,-900,-1.2,75700,76100,74200,642759,48056950300,12175397361600,163647814
665,2019/03/13,76300,1900,2.55,74500,76300,74300,671827,50493227500,12486328208200,163647814
664,2019/03/14,77500,1200,1.57,76600,78100,75800,1256548,97393853400,12682705585000,163647814
663,2019/03/15,77200,-300,-0.39,77600,78200,77000,922796,71532431500,12633611240800,163647814
662,2019/03/18,78200,1000,1.3,78000,78800,77400,585035,45652133300,12797259054800,163647814
661,2019/03/19,76100,-2100,-2.69,78100,78600,75300,874127,67189723000,12453598645400,163647814
660,2019/03/20,77400,1300,1.71,76500,77500,76000,623145,47854013100,12666340803600,163647814
659,2019/03/21,74100,-3300,-4.26,77400,77400,73800,1570980,117537055640,12126303017400,163647814
658,2019/03/22,76100,2000,2.7,74100,76200,72800,1456647,108855830796,12453598645400,163647814
657,2019/03/25,73000,-3100,-4.07,74900,75100,73000,806732,59610074500,11946290422000,163647814
656,2019/03/26,73300,300,0.41,73800,75100,73000,778354,57592961276,11995384766200,163647814
655,2019/03/27,73900,600,0.82,74000,74900,73800,511443,37932971700,12093573454600,163647814
654,2019/03/28,72200,-1700,-2.3,73600,74300,71800,838816,60981699900,11815372170800,163647814
653,2019/03/29,75100,2900,4.02,72500,75100,72500,1064758,79389370900,12289950831400,163647814
652,2019/04/01,76800,1700,2.26,75500,76800,75100,626814,47878482200,12568152115200,163647814
651,2019/04/02,75900,-900,-1.17,77000,78100,75500,691913,52953660785,12420869082600,163647814
650,2019/04/03,76500,600,0.79,76000,77700,76000,887694,68278755334,12519057771000,163647814
649,2019/04/04,75600,-900,-1.18,77100,77100,75000,794535,60211711100,12371774738400,163647814
648,2019/04/05,75800,200,0.26,75600,77500,74500,1051488,79962375000,12404504301200,163647814
647,2019/04/08,76400,600,0.79,76500,77300,75500,763891,58313225000,12502692989600,163647814
646,2019/04/09,77600,1200,1.57,77200,77900,76400,1049976,81233225900,12699070366400,163647814
645,2019/04/10,77200,-400,-0.52,77500,78400,76800,863213,66845240900,12633611240800,163647814
644,2019/04/11,77400,200,0.26,78000,78000,76800,603065,46585945500,12666340803600,163647814
643,2019/04/12,76000,-1400,-1.81,77600,77800,75800,806869,61573880000,12437233864000,163647814
642,2019/04/15,76600,600,0.79,76600,77100,76000,630842,48228463400,12535422552400,163647814
641,2019/04/16,77900,1300,1.7,76400,78000,76300,767127,59334341800,12748164710600,163647814
640,2019/04/17,75900,-2000,-2.57,77900,78000,75700,996833,76122499900,12420869082600,163647814
639,2019/04/18,74000,-1900,-2.5,75900,76500,73800,935012,69767771100,12109938236000,163647814
638,2019/04/19,73900,-100,-0.14,74600,74900,73600,451650,33496629500,12093573454600,163647814
637,2019/04/22,73500,-400,-0.54,74400,74500,73100,422266,31044965500,12028114329000,163647814
636,2019/04/23,74200,700,0.95,73000,74300,73000,456648,33671018000,12142667798800,163647814
635,2019/04/24,73700,-500,-0.67,75400,75400,73500,611885,45508494300,12060843891800,163647814
634,2019/04/25,77000,3300,4.48,74200,77000,74100,1382565,105210197600,12600881678000,163647814
633,2019/04/26,74800,-2200,-2.86,76200,76800,74500,666597,50124529100,12240856487200,163647814
632,2019/04/29,75900,1100,1.47,75100,75900,74700,413655,31182839100,12420869082600,163647814
631,2019/04/30,75800,-100,-0.13,75900,76200,74700,476352,35981617000,12404504301200,163647814
630,2019/05/02,76800,1000,1.32,75300,76900,75300,574899,44005658200,12568152115200,163647814
629,2019/05/03,76600,-200,-0.26,76500,77200,75900,409579,31296593600,12535422552400,163647814
628,2019/05/07,77000,400,0.52,75200,77400,75100,685250,52572638400,12600881678000,163647814
627,2019/05/08,76300,-700,-0.91,76300,77100,75900,469011,35847073300,12486328208200,163647814
626,2019/05/09,73300,-3000,-3.93,76100,76500,73300,882026,65728509200,11995384766200,163647814
625,2019/05/10,72400,-900,-1.23,73300,74100,71700,889534,64693549500,11848101733600,163647814
624,2019/05/13,70400,-2000,-2.76,72400,72500,70200,863415,61345898600,11520806105600,163647814
623,2019/05/14,71500,1100,1.56,69800,72200,69700,675293,47955471200,11700818701000,163647814
622,2019/05/15,72500,1000,1.4,71500,72800,71400,481239,34808775500,11864466515000,163647814
621,2019/05/16,71000,-1500,-2.07,72500,73300,70300,797872,56846543200,11618994794000,163647814
620,2019/05/17,70900,-100,-0.14,71600,72700,70600,577604,41235463500,11602630012600,163647814
619,2019/05/20,70500,-400,-0.56,71500,71800,70400,455147,32318109900,11537170887000,163647814
618,2019/05/21,72900,2400,3.4,70000,74000,70000,977936,71034630600,11929925640600,163647814
617,2019/05/22,73100,200,0.27,73800,74000,72300,570131,41645545500,11962655203400,163647814
616,2019/05/23,75300,2200,3.01,74300,75700,73600,1020203,76455038300,12322680394200,163647814
615,2019/05/24,76300,1000,1.33,75300,76900,75300,996814,75942321700,12486328208200,163647814
614,2019/05/27,76600,300,0.39,76000,77100,75500,534540,40968106100,12535422552400,163647814
613,2019/05/28,77500,900,1.17,76800,77800,76600,849444,65791106000,12682705585000,163647814
612,2019/05/29,77000,-500,-0.65,77300,77600,76000,566640,43642801900,12600881678000,163647814
611,2019/05/30,78400,1400,1.82,77500,78400,77100,595073,46491655100,12829988617600,163647814
610,2019/05/31,78600,200,0.26,78400,79000,76900,964303,75401400620,12862718180400,163647814
609,2019/06/03,81000,2400,3.05,78300,81000,77700,1199365,96330975200,13255472934000,163647814
608,2019/06/04,78600,-2400,-2.96,81100,81200,78600,746768,59293549900,12862718180400,163647814
607,2019/06/05,77600,-1000,-1.27,79400,79800,77300,686357,53663554100,12699070366400,163647814
606,2019/06/07,78300,700,0.9,78000,79300,77900,586903,46088550200,12813623836200,163647814
605,2019/06/10,77900,-400,-0.51,79100,79200,76500,788511,61160764900,12748164710600,163647814
604,2019/06/11,82600,4700,6.03,79100,82600,78600,1765695,143786258700,13517309436400,163647814
603,2019/06/12,82000,-600,-0.73,82600,83400,81400,621262,50992680500,13419120748000,163647814
602,2019/06/13,81900,-100,-0.12,82500,82500,80500,616931,50334252400,13402755966600,163647814
601,2019/06/14,80700,-1200,-1.47,81500,81700,79800,697659,56155659900,13206378589800,163647814
600,2019/06/17,80700,0,0.0,80500,82600,80400,511634,41653838500,13206378589800,163647814
599,2019/06/18,81300,600,0.74,81100,81600,80700,336762,27343472800,13304567278200,163647814
598,2019/06/19,80800,-500,-0.62,82000,82200,80000,600944,48563679100,13222743371200,163647814
597,2019/06/20,80500,-300,-0.37,80700,81500,80000,426167,34313300300,13173649027000,163647814
596,2019/06/21,80400,-100,-0.12,80500,81100,79800,479526,38598307500,13157284245600,163647814
595,2019/06/24,81300,900,1.12,81000,81300,80300,340793,27620092700,13304567278200,163647814
594,2019/06/25,80300,-1000,-1.23,81200,81300,79600,399565,32098340200,13140919464200,163647814
593,2019/06/26,79300,-1000,-1.25,79600,79900,78100,599410,47301582200,12977271650200,163647814
592,2019/06/27,79700,400,0.5,79500,80400,79100,494293,39427381100,13042730775800,163647814
591,2019/06/28,79300,-400,-0.5,79600,80500,78900,517996,41164153000,12977271650200,163647814
590,2019/07/01,76700,-2600,-3.28,78400,78400,76300,1219190,93696075900,12551787333800,163647814
589,2019/07/02,77400,700,0.91,76900,77500,76500,559142,43126018100,12666340803600,163647814
588,2019/07/03,76300,-1100,-1.42,77500,77800,76300,436849,33650174800,12486328208200,163647814
587,2019/07/04,76600,300,0.39,76700,77200,75700,264621,20219055700,12535422552400,163647814
586,2019/07/05,72600,-4000,-5.22,76600,77200,72500,1835388,135271226900,11880831296400,163647814
585,2019/07/08,71500,-1100,-1.52,71900,72100,70000,1088645,77144291100,11700818701000,163647814
584,2019/07/09,70600,-900,-1.26,71500,72000,70300,588749,41692542700,11553535668400,163647814
583,2019/07/10,70600,0,0.0,70500,71700,70500,733489,51982954100,11553535668400,163647814
582,2019/07/11,70600,0,0.0,70800,71400,69900,756217,53258324500,11553535668400,163647814
581,2019/07/12,70800,200,0.28,70800,71100,70400,390397,27587589100,11586265231200,163647814
580,2019/07/15,70300,-500,-0.71,70700,70800,69800,441059,30943814000,11504441324200,163647814
579,2019/07/16,70000,-300,-0.43,70300,70800,69500,568181,39788255000,11455346980000,163647814
578,2019/07/17,71100,1100,1.57,70300,71500,70200,630890,44747559100,11635359575400,163647814
577,2019/07/18,69100,-2000,-2.81,70800,71000,68700,1023088,70922743600,11308063947400,163647814
576,2019/07/19,70600,1500,2.17,69700,70900,69300,582803,41015610500,11553535668400,163647814
575,2019/07/22,70700,100,0.14,70600,71300,70300,398652,28226291000,11569900449800,163647814
574,2019/07/23,70800,100,0.14,70800,71200,70600,362832,25728154100,11586265231200,163647814
573,2019/07/24,70000,-800,-1.13,70600,71000,69900,317197,22325749000,11455346980000,163647814
572,2019/07/25,69700,-300,-0.43,69800,70400,69300,458863,31973356500,11406252635800,163647814
571,2019/07/26,68600,-1100,-1.58,69000,69600,68100,614213,42204747200,11226240040400,163647814
570,2019/07/29,68600,0,0.0,68300,69700,68000,377474,25967332100,11226240040400,163647814
569,2019/07/30,67500,-1100,-1.6,68400,68700,67400,505505,34236010900,11046227445000,163647814
568,2019/07/31,65300,-2200,-3.26,67100,67500,64600,1247381,81390698300,10686202254200,163647814
567,2019/08/01,64100,-1200,-1.84,64100,65300,64000,676243,43585577600,10489824877400,163647814
566,2019/08/02,63600,-500,-0.78,63100,64900,62800,816748,52252721200,10408000970400,163647814
565,2019/08/05,61600,-2000,-3.14,62800,63300,61600,806856,50175587400,10080705342400,163647814
564,2019/08/06,60200,-1400,-2.27,59300,62200,59200,1042821,63452801400,9851598402800,163647814
563,2019/08/07,59600,-600,-1.0,60300,61100,59100,837509,50050318400,9753409714400,163647814
562,2019/08/08,59600,0,0.0,60300,60500,59600,864002,51751285600,9753409714400,163647814
561,2019/08/09,60300,700,1.17,60500,61500,60100,641409,38905667500,9867963184200,163647814
560,2019/08/12,60500,200,0.33,60600,60900,60100,350227,21190497200,9900692747000,163647814
559,2019/08/13,59800,-700,-1.16,60000,60500,59600,405225,24329057500,9786139277200,163647814
558,2019/08/14,60100,300,0.5,60500,60800,59800,513745,30923990700,9835233621400,163647814
557,2019/08/16,59900,-200,-0.33,59700,60000,58500,466335,27675974000,9802504058600,163647814
556,2019/08/19,60300,400,0.67,60300,60800,60100,306761,18535125000,9867963184200,163647814
555,2019/08/20,60800,500,0.83,60400,60900,60200,339259,20558779000,9949787091200,163647814
554,2019/08/21,60700,-100,-0.16,60600,60900,60100,369160,22341366200,9933422309800,163647814
553,2019/08/22,60600,-100,-0.16,60700,61500,60600,465946,28388096500,9917057528400,163647814
552,2019/08/23,60700,100,0.17,60600,61000,60000,300527,18203548000,9933422309800,163647814
551,2019/08/26,59500,-1200,-1.98,59800,60000,59500,385090,22996888400,9737044933000,163647814
550,2019/08/27,59200,-300,-0.5,60000,60500,59100,611051,36403726700,9687950588800,163647814
549,2019/08/28,60300,1100,1.86,59500,60500,59500,319818,19191847600,9867963184200,163647814
548,2019/08/29,59800,-500,-0.83,60500,60500,59500,245916,14727890700,9786139277200,163647814
547,2019/08/30,61300,1500,2.51,60300,61800,60000,624060,38114022100,10031610998200,163647814
546,2019/09/02,61400,100,0.16,61100,61500,60700,253018,15486516100,10047975779600,163647814
545,2019/09/03,61700,300,0.49,61400,62000,60900,450012,27722672400,10097070123800,163647814
544,2019/09/04,62100,400,0.65,61300,62100,60700,385424,23689552200,10162529249400,163647814
543,2019/09/05,62300,200,0.32,62300,62600,61800,691827,43077799400,10195258812200,163647814
542,2019/09/06,62000,-300,-0.48,62700,62800,61900,299704,18641459100,10146164468000,163647814
541,2019/09/09,61300,-700,-1.13,61800,62000,61200,468845,28845150900,10031610998200,163647814
540,2019/09/10,64900,3600,5.87,61300,65500,61300,1293106,82193846600,10620743128600,163647814
539,2019/09/11,64500,-400,-0.62,65000,65600,63700,1005230,64995494600,10555284003000,163647814
538,2019/09/16,66200,1700,2.64,65700,66500,65000,935319,61664986400,10833485286800,163647814
537,2019/09/17,65600,-600,-0.91,65400,65800,65000,495985,32442894000,10735296598400,163647814
536,2019/09/18,66100,500,0.76,65800,66900,65400,454311,30102528700,10817120505400,163647814
535,2019/09/19,65200,-900,-1.36,66600,66700,64800,582024,38100550400,10669837472800,163647814
534,2019/09/20,65900,700,1.07,65200,65900,64800,499133,32612769300,10784390942600,163647814
533,2019/09/23,65100,-800,-1.21,65800,65800,65000,348446,22775380900,10653472691400,163647814
532,2019/09/24,66800,1700,2.61,64800,67200,64800,676438,45041779300,10931673975200,163647814
531,2019/09/25,66200,-600,-0.9,66400,66900,65800,330788,21971129600,10833485286800,163647814
530,2019/09/26,67100,900,1.36,66600,68100,66500,579805,39076464500,10980768319400,163647814
529,2019/09/27,66700,-400,-0.6,67300,67300,66200,293599,19547201900,10915309193800,163647814
