title,date,article
고려대  인공지능 혁신 허브 현판식 열려,2021.11.03 15:24,국가 인공지능 AI  연구와 인재양성의 싱크탱크 역할을 하게 될  AI혁신 허브 가 첫 출발을 알렸다 고려대학교 총장 정진택 는 과학기술정보통신부 장관 임혜숙 과 함께  일 교내 미래융합기술관에서  인공지능 혁신 허브 AI혁신 허브  출범식을 개최했다고 밝혔다  이날 출범식에는 정진택 고려대 총장  임혜숙 과기정통부 장관과 인공지능 선도 대학 및 기업 연구소  서울시 등 관계자  여 명이 참석했다 고려대는 올해  월  과학기술정보통신부가 추진하는 AI 혁신 허브 사업 책임자 이성환 교수 사업에 그랜드컨소시엄으로 최종 선정됐다 AI혁신 허브는 개방적 가상 협업 연구소를 구현하며 AI연구 및 인재양성의 중심 역할을 수행하게 되며  기업 대학 등 개별 연구기관이 단독으로 연구가 어려운 주제를 정하여 선도적 모험적인 차세대 핵심기술을 연구할 예정이다  이를 통해 정부와 민간에 축적된 인공지능 연구 역량을 모으고  컴퓨팅 파워 등 인프라를 연계하여 세계적 수준의 경쟁력을 갖춘 체계적 연구를 기대할 수 있다   AI혁신 허브 사업의 연구 책임자인 이성환 고려대 교수 인공지능학과 는 AI혁신 허브 난제들은 실패 가능성이 매우 높은 고위험 도전형 난제로써 거대한 문제를 다룬다 며  대학을 중심으로 국내에 흩어진 AI 인력과 연구 인프라를 결집해 유기적이고 효율적인 AI 교육 연구체계를 구축하는 프로젝트를 통해 최상의 AI 시너지가 나올 것 이라고 기대했다 AI혁신 허브는 초거대 AI 연구에 활용할 K Hub 데이터센터를 구축하고  세계적 수준의 연구에 필요한 컴퓨팅 파워를 확보를 위해 공공 및 민간이 보유한 컴퓨팅 자원을 연계할 계획이다 AI혁신 허브는 고려대학교 외에도  개 대학이 공동연구기관으로 참여하고 있으며  국내외  개 대학  삼성전자 LG전자 현대차 SK하이닉스 등 국내 대기업  네이버 카카오 등 IT선도기업  통신  사 SKT KT LG U  중소 벤처기업  개 및 구글 페이스북 등  개 해외 기업이 참여하여 공동연구  인력양성 등 산학협력을 활발히 진행 중이다  이밖에도 국내 주요 출연연 개  해외 Fraunhofer 독일  MPI BC 캐나다  등  개 연구소는 물론  서울시와 대전시도 AI혁신 허브 사업에 참여해 협력하고 있다  
씨티은행  기업 ESG경영 발빠른 지원,2021.11.04 12:16,한국씨티은행 은행장 유명순 사진 가운데 이 기업 고객을 대상으로 ESG경영과 관련한 다양한 서비스 제공에 나섰다  씨티은행은 우선  Best ESG Bank 를 올해 전략 목표로 삼고 ESG금융 정착과 확대를 중점적으로 추진하고 있다  이에 앞서 씨티은행 본사인 씨티그룹은 올해  월 오는  년까지  탄소 순배출 제로 를 천명하고   월에는  지속가능한 미래를 위한 아시아의 기회 라는 보고서를 통해 아시아지역에서 환경 금융의 성장을 강조했다 씨티은행은 이를 위해 올해  월 무역보험공사와 한국 기업의 수출 및 해외진출 지원을 위한 업무협약을 체결하고  소재 부품 장비 분야  신산업 분야  그린에너지 및 그린 모빌리티 분야 등의 분야에서 수출을 촉진하는 사업에 대해 우대조건으로 대출을 공급하기로 했다  씨티은행은 이를 통해 그린산업을 포함한 미래산업의 해외시장 선점을 적극 뒷받침한다는 계획이다 씨티그룹의 글로벌 네트워크를 활용해 국내 기업과 금융기관 및 정책기관이 ESG와 관련한 해외자금 조달에도 도움을 주고 있다  국내 기업 등이 해외에서 채권을 발행하는 과정에서 유리한 조건으로 자금을 성공적으로 조달하는 데 기여하는 것이 대표적이다  특히 투자자와 발행사 모두 ESG에 대한 관심과 수요가 갈수록 증대하면서 그린본드나 지속가능채권 Sustainability bond  등의 형태로 발행하고 있다 대표적으로 SK하이닉스와 SK이노베이션 등이 그린본드 형태로 해외채권을 성공리에 발행했고  국내 다수의 은행과 금융기관  정책기관도 ESG 형태로 발행하고 있다  이와 관련 올해 상반기 아시아 태평양지역에서 발행한 지속가능 금융이 지난해 상반기 대비   증가해  억달러를 넘어선 가운데  한국씨티은행이 최대 건수인  건   억달러의 거래를 기록하기도 했다 씨티은행은 또 지배구조 Governance 와 관련해 국내 민간은행에서는 처음으로 여성 은행장을 임명하는 등 양성평등의 모범적 사례를 만들었다는 평가다  여기에 올해  월에는 ESG에 대한 인식제고와 고객 요구에 맞는 상품 및 서비스의 제공을 위해 ESG 협의회 사진 를 발족하기도 했다 
실리콘 공급난에 전자 태양광업계도 긴장,2021.11.11 14:29,[ [매일일보 이재영 기자]중국발 전력난으로 실리콘 원재료값이 오르면서 전기전자  태양광 등 전방 산업의 우려도 커지고 있다  반도체 웨이퍼의 경우 아직 납품업체들의 원료값 부담이 삼성전자나 SK하이닉스 등에 전이 되진 않은 것으로 파악된다  하지만 공급차질이 장기화될 경우 원가부담이 상승할 가능성을 배제하기 어렵다  태양광 업계는 이미 수익성 하락으로 나타났다   일 업계에 따르면 중국이 환경 문제 등을 이유로 전력 공급을 제한하면서 실리콘 원재료 생산도 줄어 원가 상승 등의 부담이 이미 지난  월부터 가시화됐다  이 때문에 국제 폴리실리콘 가격도 급등해 전방 셀 모듈 분야의 한화솔루션 큐셀 태양광 사업의 경우  분기 영업적자폭이 확대됐다   국내 반도체 웨이퍼용 실리콘의 경우 삼성전자나 SK하이닉스 등 수요업체에서 아직까지 가격부담이 크지 않은 것으로 파악됐다  반도체 웨이퍼의 실리콘 원재료를 미국  일본  독일 외 국내에서도 수급하는 등 조달 방법이 다변화돼 있기 때문으로 풀이된다   대표적으로 국내 메이저 실리콘웨이퍼 업체인 SK실트론의 경우 중국에서 직접 수입하는 물량은 없고 국제 시황에만 영향을 받고 있다  반도체 업체들은 다만 실리콘 원재료 공급차질이 장기화 될 경우 납품업체의 원가부담이 확산될 가능성을 경계하고 있다   실리콘은 반도체  태양광뿐만 아니라 전자제품 및 건자재  산업공정  운송업  의료 헬스케어 등 다양한 분야에 쓰인다  중국에서 실리콘 원재료를 수입하는 비중이 큰 중소 중견 실리콘 업체들은 실제 가격부담이 커 생산이 줄어든 여파도 나타났다  이들은 중국 수입 비중에 따라 어려움을 느끼는 편차도 커 보인다  한 업체 관계자는  요소수 정도는 아니지만 수급이 어려운 것은 사실 이라며  현재까진 부담이 그렇게 크진 않지만 장기화되면 산업계로 번질 가능성도 배제할 순 없다 고 전했다   중국 내 실리콘 원재료인 메탈실리콘 가격은  월 이전에 비해 지난달 최대  배 가까이 급등한 것으로 조사됐다  이같은 실리콘 가격의 고공행진은 관련 실리콘 원재료 업체들의 증산이 이뤄지기 전인 내년 여름까지 계속될 것이란 전망도 나왔다   최근 중국이 전력 공급을 재개하면서 실리콘 원재료와 함께 수급차질이 우려됐던 마그네슘 가격은 크게 떨어지고 있다  하지만 실리콘 원료값은 저가 품질 제품만 하락했을 뿐 고품질 제품은 여전히 높은 수요 때문에 고가를 유지하고 있다   중국 정부가 환경 대책을 일시 완화했을 뿐 중장기적으로 탈탄소화 대처가 강화될 것이란 관측도 나온다  이 때문에 관련 업계에서는 전력난이 재발할 것에 대비해 재고를 확보하려는 경쟁도 치열한 것으로 전해졌다   업계 관계자는  실리콘 공급 구조는 대체로  개월 단위 장기 거래로 이뤄진다 며  지금 중소 실리콘 가공업체의 원가부담이 길어질 경우 몇 개월 뒤 전방 업체의 원가 상승으로 이어질 수 있다 고 말했다     ]
  정부 전폭 지원 BOE  삼성 LG OLED 시장 위협 우리 정부는  글쎄 ,2021.11.14 08:05,[ [매일일보 여이레 기자] 중국 정부의 지원을 등에 업은 중국 디스플레이 업체 BOE가 유기발광다이오드 OLED  시장에서 삼성과 LG를 맹추격 하고 있다   일 업계에 따르면 BOE는 지난해 전 세계 액정표시장치 LCD  시장 점유율  위로 올라선데 이어 최근 플렉시블 OLED 생산라인 구동에도 돌입하며 디스플레이 강국 한국 기업들을 위협하고 있다   년 간 약  조원의 중국 정부 보조금을 수령한 BOE와 달리 한국 정부의 디스플레이 업계 혜택이라고는 세액 공제 등이 전부다   중국 정부의 디스플레이 기업 지원은 천문학적 보조금 외에도 기업대출  법인세 인하 등의 형태로 다양하게 행해지고 있다  BOE가 첫 번째 LCD 생산라인을 신설할 당시에는 중국 정부가 직접 보증을 서 대출을 지원하기도 했다  또 디스플레이를 포함한 첨단산업에 법인세를  에서  로 낮춰 수입하는 장비와 소재에 무관세 혜택을 제공한다   이 같은 지원 덕에 중국 업체들의 디스플레이 생산 원가는 한국 대비  에 불과하다  중국에 비하면 한국 정부의 디스플레이 산업 지원은 투자비의 최대  를 세액 공제해주는 정도로 사실상 전무한 수준이다   이달 중국 현지 언론들은 BOE의 아이폰 용 OLED 납품을 대대적으로 보도했다  BOE는 올해 아이폰용 OLED 패널을  만대 이상 납품할 것으로 전망된다  아이폰  수리분과 아이폰  물량 전망치를 모두 합산한 수치다   업계는 이 수치를 현재 삼성디스플레이와 LG디스플레이가 주도하고 있는 아이폰 OLED 패널 공급 시장을 흔들 수 있을 만한 수치라고 경고하고 있다  이는 향후 아이패드에 도입될 OLED 패널 공급자 선정에도 영향을 줄 수 있다   년 간 BOE가 수령한 약  조원의 중국 정부 보조금은 같은 기간 BOE의 누적 순이익의  에 달한다   년 설립된 BOE는  년 옛 현대전자 현 SK하이닉스 의 LCD 생산라인을 인수하며 사업을 본격화해 지난해 마침내 세계 LCD 시장 점유율  위로 올라선 바 있다   이어 지난  일 BOE는 플렉시블 OLED 공장인 충칭 B 의  단계 생산라인 가동에 들어가며 플렉시블 OLED 양산의 신호탄을 쏘아 올렸다  총  단계로 구성되는 충칭 B  공장의 플렉시블 OLED  단계 라인은 내년 상반기   단계 라인은 내년 하반기 또는  년 초 가동 예정이다   ]
공정위의 SK 애경  가습기 살균제  축소 은폐 의혹  년사,2021.11.14 09:12,[ 혐의가 있으면 감정인에게 감정을 적극 의뢰해 공정위에서 공정하게 적극적으로 조사를 해야 하는데  환경부에만 의존하다가 이런 꼴이 난 것이 아닌가  저는 그렇게 생각합니다   경향신문이 단독 입수한  공정거래위원회의 가습기 살균제 판매 사업자 사건처리 적정성 조사결과 보고서 이하 조사결과 보고서 에 나오는 공정위 전 고위관계자의 진술이다  이 관계자는 공정위가 가습기 살균제 참사를 부실 조사하게 된 이유로  소극 행정 을 꼽았다  공정위는 가습기 살균제를 제조하거나 판매한 SK케미칼 현 SK디스커버리 애경산업 이마트를 표시광고법 위반 혐의로 지난  년간  차례 조사했는데  매번  부실조사  논란이 일었다  SK케미칼 애경산업 이마트는 지금까지 가습기 살균제를 다룬 공정위 사건에서 모두 면죄부를 받았다   가습기 살균제 참사는  년  월 처음으로 정부가 공식 확인하면서 드러났다  가습기 살균제를 제조하거나 판매하기 전 어떤 기업도 안전성 검증을 제대로 하지 않아 일어난 참사다  정부는 가습기 살균제 제품 출시 전 안전성 규제를 하지 않았고  기업은 규제 공백을 틈타 안전성 검증도 없이 제품을 만들었다  지난  월  일 기준으로 피해신청을 하거나 피해인정된  명 중 사망자만  명이다   사회적참사특별조사위원회 사참위 가 작성한  쪽 분량의 조사결과 보고서 결론은 공정위의  소극 행정 에 따른 부실조사였다  공정위가  년 운영한 태스크포스 TF 에서 내린  조사 과정에 문제가 있었으나 위법하진 않았다 는 결론과 큰 차이가 없다  사참위는 공정위의 부실조사 이면에 SK케미칼 애경산업 등을 비호할 의도가 있었거나 외압이 작용했는지는 밝혀내지 못했다  다만 보고서에는 공정위 자체 조사에서 지금까지 드러나지 않았던 사실관계가 일부 담겼다   공정위  전관  만난 게 과외   사참위는 기업 측 법률대리인 접촉을 하면서 공정위 내부 규칙을 어겼다고 지적했다   심 법원 역할을 하는 공정위엔  균형 이 중요하다   공정위 회의 운영 및 사건절차 등에 관한 규칙 이하 사건절차 규칙 에 검사 역할을 맡는 심사관에게 동등한 기회를 부여해야 하며  기업 측 피심인 일방만을 대면 접촉해서는 안 된다고 규정해놨다   년 가습기 살균제 사건의 주심이었던 김성하 전 상임위원은 사건처리 전  SK케미칼 애경산업 이마트 측 임직원 법률대리인과 SK하이닉스에 재취업한 공정위 전관을 차례로 만났다  사참위는 출입기록을 토대로 최소  차례 이상 만난 것으로 판단했다  법원  심 역할을 하는 공정위 심의 의결에서 공정위 상임위원은 판사다  판사가 법정 밖에서 변호인들을 따로 만난 셈이다  김성하 전 상임위원은 사참위 조사에서  안건이 많고 방대해 면담을 하면 논점을 좁히는 데 도움이 된다  일종의 과외받는 것과 비슷하다 고 말했다  김성하 전 상임위원은  양측에 동등한 기회를 줬다 고도 했다   사참위 조사결과 같은 기간 검사 역할을 맡는 공정위 심사관은 상임위원과 한 차례 면담했다  한 차례 면담에서 상임위원의  질문은 없었다 검사 역할을 맡은 공정위 심사관 진술   년 검찰의 가습기 살균제 참사 수사에서 기업들이 함께 회의하고  변호사 비용까지 같이 부담하며  한몸처럼  움직인 사실이 드러났다  이런 상황에서 면담 횟수까지 불균형했으니  기업 측에 유리한 정보와 주장들이 사건의 핵심으로 부각됐을 가능성이 높다 조사결과 보고서  쪽   년  월부터 이미 주무부처인 환경부는 SK케미칼 애경산업 가습기 살균제의 피해인정을 하면서 인체 위해성을 확인해가는 상황이었다  그럼에도 공정위는 기업 측이 주장한 인체 위해성 확인이 명확하지 않다는 논리를 그대로 받아들였다   차 조사에서도 사실상 죄가 없다는 취지의 결론을 냈다   년  월 당시 심의 속기록이 공개되면서 논란이 커졌다  심의 속기록에서 심의에 들어간 위원 판사 역할 들이 기업 측 여러 방어 논리를 기반으로 사건을 접근한 사실이 확인됐다   참고 기사  공정위  애경 SK케미칼  노골적 봐주기  업체 주장 그대로 쓴 심의종결 들통   https www khan co kr economy economy general article   기업 측 논리에 치우친 공정위는 가습기 살균제 참사를 넓게 들여다볼 기회를 놓쳤다  표시광고법은 허위광고만이 아니라 과장 기만 광고도 문제삼는다  설령 인체 위해성이 확인되지 않았다고 하더라도  안전성이 확인되지 않은 채 가습기 살균제가  인체 무해   안전하다   유익하다 고 라벨에 표시하거나 광고했다면 과장 기만 표시광고로 볼 수 있다  공정위가 기업이 안전성 검증을 철저히 했는지 따져보지 않으면서 과장 기만 광고 여부는 논의에서 밀려났다   사참위는 공정위가  공정위 위원의 면담 등에 관한 지침 이하 면담 지침 을 어긴 점도 지적했다  면담 지침은  년 만들어졌다  지침에는 원칙적으로 기업 측 피심인을 만나선 안 된다고 규정해놨다  만나야 한다면 직원을 입회시키고   직원은 사건 당사자의 방문 일시와 목적 내용을 별지의 방문일지에 기록해야 한다 면담 지침 제 조   공정위는 지금까지 김성하 전 상임위원이 면담 지침을 어겼다고 밝히지 않았다  가습기 살균제 사건을 계기로 전관이나 로펌 인사와  장외 접촉 이 문제가 되자  공정위는  년 외부인 접촉 관리규정을 만들었다  공정위 로비스트법이라 불렸는데 면담 지침과 내용이 크게 다르지 않다   논란의 중심에 있던 김성하 전 상임위원은 올초 법무법인 지평에 고문으로 재취업했다  지평은 가습기 살균제 업무상 과실치사상 재판에서 SK케미칼 변호를 맡고 있다  지평은 가습기 살균제 단독 사용 피해자들과 SK케미칼 애경산업의  피해지원  합의 중재도 담당한 곳이다   참고기사   공정위 전관  동원해 주심위원과  부적절한 만남   https www khan co kr national court law article   엇나간 공정위의 예단   사참위는 공정위가 소비자 안전을 책임지는 정부 부처인데도  가습기 살균제의 안전성을 엄격하게 평가하지 않았다고 지적한다  공정위는 산하에 한국소비자원을 둔 소비자 안전 주무부처다  공정위는 SK케미칼 애경산업의 가습기 살균제 사건을 다루면서 오히려 가습기 살균제의 안전성 입증을 예단하는 모습까지 보여줬다   년  월 공정위에는 또 다른 제품인  세퓨  가습기 살균제의 안정성 검증을 묻는 구체적인 민원이 접수됐다   인체에 무해하며 흡입하더라도 안전해 유아나 환자가 있는 곳에서도 사용 이라는 표시광고가 검증된 내용이냐는 민원이었다   년  월 질병관리본부 질본 에서는 역학조사 중 가습기 살균제가 원인이라는 사실을 인지한 상황이었다  공정위는 기업 측 자료를 받아 전달하는 데 그쳤다고 사참위는 지적한다  훗날 세퓨 가습기 살균제는 인체 위해성이 드러났다  정부 부처 사이 정보공유가 안 되면서  그사이 가습기 살균제 사용 피해자는 더 늘었을 가능성이 크다  공정위는  년  월 뒤늦게 세퓨 가습기 살균제가 표시광고법 위반 혐의가 있다고 판단했다   년  월 공정위 첫 조사에서도  예단 은 확인된다  당시 공정위는 애경산업과 이마트를 무혐의 처분했다  이때 원료 제조와 판매에 모두 관여한 SK케미칼은 처분 대상조차 아니었다  조사결과 보고서에 실린 공정위 내부 문건을 보면  공정위는  질병관리본부의 실험결과에 의하면 피조사인 애경산업 이마트 의 상품 가습기 살균제 이 인체에 유해하다고 보기 어렵다 고 판단했다   인체 위해성이 없다 는 내부적 판단은 보도자료에도 반영된다  공정위는  년  월  일 보도자료에서  애경  이마트 등 다른 성분을 사용한  개사 제품은 유해성이 없으나 하략 라고 밝혔다   사참위는 공정위 판단이 예단이라고 봤다  질본은  년  월 SK케미칼 애경산업 가습기 살균제의  안전성이 확증된 것은 아니다 라고 발표했다  공정위는  안전성이 확증되지 않았다 를  인체에 유해하다고 보기 어렵다 로 해석한 것이다  이후에도 질본이나 환경부는 SK케미칼 애경산업 가습기 살균제의 안전성이 입증됐다고 밝힌 적이 없다   공정위는  년  차 조사 때에도  환경부가 피해 인정은 했지만   년 질본 동물실험 결과와 상충된다 며 심의절차종료를 의결했다  심의절차 종료는 사실상 무죄 판단에 가깝다  공정위 전 고위관계자는 사참위 조사에서  재심사건이다 보니 새로운 증거나 입증에 논점이 맞춰졌다 며  원심의 기초자료까지 다 보는 것은 시간상 불가능했다 고 진술했다   사참위는 공정위의 이 같은 입장이 주무부처인 환경부 의견을 명확히 파악하지 않은 채 나왔다고 봤다  공정위  차 조사 당시 환경부 담당자는 사참위 조사에서  환경부는 SK케미칼 애경산업 가습기 살균제 피해 인정과 관련한 임상결과가  년 질본의 동물실험보다 우선한다는 입장 이라고 밝혔다   허위 자료  검증 없었다   공정위의 예단은 가습기 살균제 참사 부실조사로 이어졌다  공정위가 심의했던 가습기 살균제 표시광고법 위반 사건에서 입증책임은 기업에 있다  가습기 살균제가  안전하다 거나  인체에 무해하다   유익하다 는 취지의 광고를 했다면  기업이 안전성 검증 자료를 제출해 허위 혹은 과장 기만 광고가 아니었음을 증명해야 한다  공정위는  표시 광고 실증에 관한 운영 고시 에 따라 표시광고에서 주장하는 내용과 직접적인 관계가 있는지 판단했어야 한다   사참위 보고서를 보면  애경은  차 조사가 이뤄지던  년  월  일  SK케미칼에서 인체 무해성이 입증됐다는 이야기를 듣고 구매했다 고 공정위에 밝혔다  애경산업은 안전성 검증 문건도 확보하지 않은 채 제품을 판매해왔다  당시 이마트 또한 공정위에  안전성을 실증할 만한 자료가 없다 고 밝혔다  가습기 살균제 안전성 관련 자료가 SK케미칼에 있음에도 공정위는  차 조사 때 SK케미칼을 조사조차 하지 않았다  SK케미칼이 설명했다는 안전성 검증 자료는 훗날 오히려 가습기 살균제 제품의 위험성을 보여주는 근거 미국 환경보호청 자료 로도 드러났다   사참위 조사결과를 보면  공정위는  년  차 조사 때도  소명자료 요청 만 했다  공정위 관계자들 진술에 따르면  행정적인 여력이 없었던 것도 아니다  한국소비자원과 합동조사나 공정위 관련 공익법인에서도 조사할 수 있었다  공정위의  년  차 조사와도 대비된다  공정위를 향한 비판 여론이 거세지자 실시한  차 조사에서는 SK케미칼 애경산업 실지조사  유통망 실지조사  SK케미칼 애경산업 관계자 진술조사  애경산업 포렌식 실시가 이뤄졌다   차 조사에서도 공정위는 SK케미칼은 포렌식 조사를 하지 않았다   년  차 조사 때 기업들이 제출한 소명자료 검증 또한 부실했다  SK케미칼 애경산업 가습기 살균제가 인체 무해 혹은 인체 안전하다고 강조하는 라벨이나 기사형 광고가 있었지만  공정위는 구체적 판단을 내리지 않았다  영국 기관 헌팅턴 라이프 사이언스 에서 저독성과 인체 무해함을 인정받았다는 내용도 SK케미칼 애경산업 가습기 살균제 표시광고나 라벨에 등장했지만  공정위는  안전성이 입증됐다 는 기업 측 자료를 그대로 받아들였다  사참위가 별도로 전문가 소견을 받은 결과  기업 측이 제출한 자료는  인체 무해 를 증명하기 어려웠다   SK케미칼은 사참위 조사에도 협조하지 않았다  사참위가 공정위에 SK케미칼의 제출 자료를 내달라고 했지만  공정위는 표시광고법 제 조 비밀엄수의 의무를 들어 사참위 요청을 받아들이지 않았다  SK케미칼이 자료 제출을 거부했고  공정위는 표시광고법에 따라 비밀엄수를 해야 해 SK케미칼 자료를 사참위에 제출할 수 없다고 밝혔다   내부 TF 논의 결과도 축소   공정위는  년 문재인 정부 출범 이후 가습기 살균제 사건처리 평가 태스크포스 TF 를 만들었다  TF가 공정위 근무자  명으로만 꾸려졌다는 비판이 나온 뒤에야 공정위 출신이 아닌 대학교수  명을 추가했다  TF는 당시 보고서에서 SK케미칼 애경산업의 가습기 살균제 표시광고는 법 위반 소지가 있다면서  공정위는 표시광고법 입법 취지에 비해 지나치게 엄격하게 해석했다 고 지적했다  다만 외압은 확인할 수 없었다고 결론을 내렸다  당시 법학자 중심으로 조사가 이뤄져 애초에 외압 유무는 확인이 어려웠다는 비판이 잇따랐다   사참위는 TF 보고서 초안에서 일부 빠진 내용도 확인했다  TF 보고서 초안에는  앞으로의 개선방안 이 담겼다  원래 개선방안으로는  제품 안전 관련 표시광고에 대한 적극적인 법 적용  심의절차 종료 결정 관련 개선  피심인 및 대리인 관련 근무경력이 있는 위원의 심의참여 기준 마련  표시광고법 전속고발제 폐지 또는 검찰과 사전 협조 강화 방안 검토  등이 포함됐다   사참위는 TF 출범 목적과 다르다는 이유로 해당 문구가 삭제된 사실을 확인했다  TF 위원들의 합의로 내려진 결정이라고는 하지만  개선 방향의 상당수는 공정위가 꺼리는 내용이다  표시광고법 전속고발권 폐지가 대표 사례다  주요 공정거래 사건은 공정위만 고발할 수 있는 전속고발권은 공정위가 놓지 않으려는 권한 중 하나다  당시 심의위원 중 한명은 김앤장 근무경력이 있었는데  당시 애경산업과 이마트 법률대리인이 김앤장이었다  이를 개선하자는 취지의  피심인 및 대리인 관련 근무경력이 있는 위원의 심의참여 기준 마련 도 삭제됐다 ]
[기획]용인 반도체클러스터  정부 조정안 주도에 착공 하세월,2021.11.16 11:04,[ [매일일보 여이레 기자] 경기도 용인시 원산면 일원  만  부지에 SK하이닉스를 중심으로  조원을 투자해 반도체 팹 생산시설  공장 등을 신설하는 용인 반도체클러스터가 주민 보상  공무원 투기 의혹 등으로 착공이 지연되고 있다  일각에서는 정부의 부실한 중재인 역할에 대한 비판이 제기되고 있다   일 재계에 따르면 지난  일 용인도시공사는 클러스터 산업단지 내  여 필지에 대한  손실보상 협의  공문을 토지주들에게 통보했으나 용인반도체클러스터 연합비상대책위원회 이하 연합비대위 는 용인시청 앞 광장에서 집회를 갖고 현실성 있는 토지 보상과 수용 주민들의 생존권 보장을 촉구했다   용인 반도체클러스터는 팹 공장  개를 신설하고 월 최대  만장의 생산 능력을 확보할 계획으로 야심차게 출발했다  지난  월에는 문재인 대통령이  K 반도체 벨트 전략  중 하나로 언급하기도 했다   하지만 용인 반도체클러스터는 산업단지 지정에만  년을 허비한 데 이어 토지 보상 일정까지 늦춰진 상태다  지난  월에는 소문만 무성하던 용인시와 LH 공무원들의 반도체클러스터 투기 의혹이 사실로 드러나며 경찰이 수사에 착수하고 해당 공무원이 구속되기도 했다   연합비대위와 원삼주민통합대책위 등 일부 토지주들은 정부의 전수조사가 빈약하다고 지적하며 토지 보상을 위한 지장물 조사를 거부했다   이후 여러 차례 시와 주민 간 협의가 있었으나 일반 토지주들은 협의회에서 제외되는 등 진통을 겪으며 다섯 차례에 가까운 파행을 겪었다     이에 기존 정부 주도의 갈등 조정 방식에서 벗어나 프랑스의 국가공공토론위원회 CNDP 형 문제해결 방식을 본받자는 의견도 제기된다  CNDP는 프랑스의 갈등관리 기관으로  년 환경부 산하 기구로 설립됐다가  년 독립 기관으로 승격했다   년 방한한 크리스티앙 래리 전 CNDP 위원장은  사업 주체인 정부가 마련한 토론 결과에는 시민들이 승복하기 어렵다 며  행정부의 영향을 받지 않는 자유로운 토론 주최자가 필요하다 고 조언한 바 있다   ]
