dates,등락률,result
2017-07-07,-4.15,-1.0
2017-07-10,-4.19,-1.0
2017-07-11,0.99,0.0
2017-07-12,-0.98,0.0
2017-07-13,0.56,0.0
2017-07-14,-2.39,-1.0
2017-07-17,0.86,0.0
2017-07-18,-0.14,0.0
2017-07-19,0.71,0.0
2017-07-20,-1.56,0.0
2017-07-21,-1.73,-1.0
2017-07-24,-1.03,0.0
2017-07-25,0.0,0.0
2017-07-26,0.59,0.0
2017-07-27,-2.06,-1.0
2017-07-28,0.3,0.0
2017-07-31,0.6,0.0
2017-08-01,1.79,1.0
2017-08-02,0.15,0.0
2017-08-03,0.0,0.0
2017-08-04,4.97,1.0
2017-08-07,-0.28,0.0
2017-08-08,0.0,0.0
2017-08-09,-0.28,0.0
2017-08-10,3.22,1.0
2017-08-11,-0.41,0.0
2017-08-14,0.41,0.0
2017-08-16,0.41,0.0
2017-08-17,-0.54,0.0
2017-08-18,-0.82,0.0
2017-08-21,3.84,1.0
2017-08-22,-0.13,0.0
2017-08-23,2.38,1.0
2017-08-24,-0.13,0.0
2017-08-25,0.39,0.0
2017-08-28,-1.8,-1.0
2017-08-29,-2.49,-1.0
2017-08-30,10.62,1.0
2017-08-31,-0.97,0.0
2017-09-01,2.58,1.0
2017-09-04,-1.08,0.0
2017-09-05,4.59,1.0
2017-09-06,-1.39,0.0
2017-09-07,0.0,0.0
2017-09-08,-3.28,-1.0
2017-09-11,0.73,0.0
2017-09-12,-0.12,0.0
2017-09-13,5.3,1.0
2017-09-14,0.57,0.0
2017-09-15,1.82,1.0
2017-09-18,1.68,0.0
2017-09-19,-2.2,-1.0
2017-09-20,-2.7,-1.0
2017-09-21,-0.23,0.0
2017-09-22,1.16,0.0
2017-09-25,-3.55,-1.0
2017-09-26,-2.97,-1.0
2017-09-27,-0.73,0.0
2017-09-28,-1.35,0.0
2017-09-29,2.87,1.0
2017-10-10,-1.94,-1.0
2017-10-11,8.17,1.0
2017-10-12,0.57,0.0
2017-10-13,0.68,0.0
2017-10-16,0.9,0.0
2017-10-17,0.56,0.0
2017-10-18,0.67,0.0
2017-10-19,6.75,1.0
2017-10-20,-1.24,0.0
2017-10-23,1.99,1.0
2017-10-24,-3.91,-1.0
2017-10-25,0.54,0.0
2017-10-26,-1.28,0.0
2017-10-27,0.11,0.0
2017-10-30,2.16,1.0
2017-10-31,-4.01,-1.0
2017-11-01,1.43,0.0
2017-11-02,-0.76,0.0
2017-11-03,0.44,0.0
2017-11-06,1.3,0.0
2017-11-07,-2.04,-1.0
2017-11-08,1.2,0.0
2017-11-09,3.9,1.0
2017-11-10,-1.67,-1.0
2017-11-13,-1.48,0.0
2017-11-14,-1.61,-1.0
2017-11-15,-0.22,0.0
2017-11-16,0.99,0.0
2017-11-17,0.43,0.0
2017-11-20,-0.43,0.0
2017-11-21,0.76,0.0
2017-11-22,3.23,1.0
2017-11-23,-1.88,-1.0
2017-11-24,-0.74,0.0
2017-11-27,-1.28,0.0
2017-11-28,-0.43,0.0
2017-11-29,-0.44,0.0
2017-11-30,-1.53,0.0
2017-12-01,3.89,1.0
2017-12-04,0.96,0.0
2017-12-05,-0.11,0.0
2017-12-06,-0.74,0.0
2017-12-07,2.78,1.0
2017-12-08,-1.77,-1.0
2017-12-11,2.33,1.0
2017-12-12,1.34,0.0
2017-12-13,-0.1,0.0
2017-12-14,3.68,1.0
2017-12-15,3.94,1.0
2017-12-18,-1.42,0.0
2017-12-19,-0.48,0.0
2017-12-20,-0.48,0.0
2017-12-21,-3.59,-1.0
2017-12-22,0.7,0.0
2017-12-26,-0.8,0.0
2017-12-27,7.86,1.0
2017-12-28,-0.93,0.0
2018-01-02,3.3,1.0
2018-01-03,0.0,0.0
2018-01-04,-3.2,-1.0
2018-01-05,4.72,1.0
2018-01-08,-5.41,-1.0
2018-01-09,3.81,1.0
2018-01-10,0.0,0.0
2018-01-11,1.38,0.0
2018-01-12,-0.9,0.0
2018-01-15,-2.28,-1.0
2018-01-16,0.93,0.0
2018-01-17,2.31,1.0
2018-01-18,-2.71,-1.0
2018-01-19,0.0,0.0
2018-01-22,1.4,0.0
2018-01-23,0.46,0.0
2018-01-24,-6.39,-1.0
2018-01-25,0.98,0.0
2018-01-26,-0.48,0.0
2018-01-29,-0.97,0.0
2018-01-30,-0.98,0.0
2018-01-31,1.49,0.0
2018-02-01,0.98,0.0
2018-02-02,-2.42,-1.0
2018-02-05,-3.27,-1.0
2018-02-06,-1.64,-1.0
2018-02-07,0.42,0.0
2018-02-08,2.9,1.0
