dates,등락률,result
2020-01-30,-0.98,-1.0
2020-01-31,0.0,0.0
2020-02-03,-2.37,-1.0
2020-02-04,0.2,0.0
2020-02-05,0.6,0.0
2020-02-06,2.0,1.0
2020-02-07,-0.59,0.0
2020-02-10,-0.4,0.0
2020-02-11,-0.2,0.0
2020-02-12,0.99,1.0
2020-02-13,-0.79,0.0
2020-02-14,-0.79,0.0
2020-02-17,0.4,0.0
2020-02-18,-0.4,0.0
2020-02-19,0.0,0.0
2020-02-20,-0.6,0.0
2020-02-21,-0.6,0.0
2020-02-24,-2.43,-1.0
2020-02-25,0.0,0.0
2020-02-26,-0.41,0.0
2020-02-27,1.25,1.0
2020-02-28,-1.65,-1.0
2020-03-02,-1.46,-1.0
2020-03-03,-0.21,0.0
2020-03-04,0.64,0.0
2020-03-05,2.75,1.0
2020-03-06,-1.44,-1.0
2020-03-09,-2.09,-1.0
2020-03-10,0.0,0.0
2020-03-11,-2.56,-1.0
2020-03-12,-3.72,-1.0
2020-03-13,-4.55,-1.0
2020-03-16,-1.19,-1.0
2020-03-17,-2.89,-1.0
2020-03-18,-5.71,-1.0
2020-03-19,-6.32,-1.0
2020-03-20,6.18,1.0
2020-03-23,-6.61,-1.0
2020-03-24,4.53,1.0
2020-03-25,5.15,1.0
2020-03-26,-0.52,0.0
2020-03-27,3.37,1.0
2020-03-30,-1.25,-1.0
2020-03-31,0.76,0.0
2020-04-01,-2.52,-1.0
2020-04-02,3.1,1.0
2020-04-03,-0.25,0.0
2020-04-06,7.54,1.0
2020-04-07,-0.47,0.0
2020-04-08,1.41,1.0
2020-04-09,0.23,0.0
2020-04-10,0.0,0.0
2020-04-13,-2.08,-1.0
2020-04-14,2.36,1.0
2020-04-16,-0.92,-1.0
2020-04-17,2.33,1.0
2020-04-20,4.77,1.0
2020-04-21,-1.08,-1.0
2020-04-22,1.75,1.0
2020-04-23,1.72,1.0
2020-04-24,-1.91,-1.0
2020-04-27,1.94,1.0
2020-04-28,-0.21,0.0
2020-04-29,1.27,1.0
2020-05-04,-0.84,0.0
2020-05-06,-0.63,0.0
2020-05-07,0.0,0.0
2020-05-08,1.06,1.0
2020-05-11,-1.26,-1.0
2020-05-12,0.85,0.0
2020-05-13,0.63,0.0
2020-05-14,1.26,1.0
2020-05-15,2.49,1.0
2020-05-18,0.0,0.0
2020-05-19,1.21,1.0
2020-05-20,-0.4,0.0
2020-05-21,-2.21,-1.0
2020-05-22,-0.82,0.0
2020-05-25,0.83,0.0
2020-05-26,2.46,1.0
2020-05-27,-1.8,-1.0
2020-05-28,-0.61,0.0
2020-05-29,0.0,0.0
2020-06-01,2.05,1.0
2020-06-02,1.21,1.0
2020-06-03,1.59,1.0
2020-06-04,-1.17,-1.0
2020-06-05,0.2,0.0
2020-06-08,-0.79,0.0
2020-06-09,-0.6,0.0
2020-06-10,-0.6,0.0
2020-06-11,-1.81,-1.0
2020-06-12,-2.26,-1.0
2020-06-15,-4.62,-1.0
2020-06-16,4.19,1.0
2020-06-17,-1.06,-1.0
2020-06-18,0.43,0.0
2020-06-19,0.64,0.0
2020-06-22,1.69,1.0
2020-06-23,-0.21,0.0
2020-06-24,-0.83,0.0
2020-06-25,-2.1,-1.0
2020-06-26,1.72,1.0
2020-06-29,-1.9,-1.0
2020-06-30,1.29,1.0
2020-07-01,-0.42,0.0
2020-07-02,2.77,1.0
2020-07-03,0.41,0.0
2020-07-06,0.21,0.0
2020-07-07,-1.24,-1.0
2020-07-08,-1.46,-1.0
2020-07-09,0.64,0.0
2020-07-10,0.63,0.0
2020-07-13,1.88,1.0
2020-07-14,1.03,1.0
2020-07-15,0.41,0.0
2020-07-16,-1.01,-1.0
2020-07-17,-0.61,0.0
2020-07-20,-0.62,0.0
2020-07-21,-0.21,0.0
2020-07-22,0.0,0.0
2020-07-23,-1.04,-1.0
2020-07-24,-0.84,0.0
2020-07-27,-0.21,0.0
2020-07-28,0.42,0.0
2020-07-29,0.63,0.0
2020-07-30,-0.21,0.0
2020-07-31,0.0,0.0
2020-08-03,-0.84,0.0
2020-08-04,0.64,0.0
2020-08-05,-0.21,0.0
2020-08-06,0.42,0.0
2020-08-07,0.21,0.0
2020-08-10,2.52,1.0
2020-08-11,1.23,1.0
2020-08-12,3.43,1.0
2020-08-13,-0.39,0.0
2020-08-14,-0.59,0.0
2020-08-18,-3.75,-1.0
2020-08-19,0.0,0.0
2020-08-20,-3.07,-1.0
2020-08-21,1.06,1.0
2020-08-24,0.0,0.0
2020-08-25,1.67,1.0
2020-08-26,-1.23,-1.0
2020-08-27,-0.83,0.0
2020-08-28,-0.21,0.0
2020-08-31,0.63,0.0
2020-09-01,-0.42,0.0
2020-09-02,0.21,0.0
2020-09-03,-0.21,0.0
2020-09-04,-1.26,-1.0
2020-09-07,0.21,0.0
2020-09-08,0.42,0.0
2020-09-09,-1.27,-1.0
2020-09-10,-0.43,0.0
2020-09-11,0.0,0.0
2020-09-14,1.72,1.0
2020-09-15,-0.42,0.0
2020-09-16,-0.64,0.0
2020-09-17,-0.43,0.0
2020-09-18,0.43,0.0
2020-09-21,-0.43,0.0
2020-09-22,-2.15,-1.0
2020-09-23,0.0,0.0
2020-09-24,-1.75,-1.0
2020-09-25,0.0,0.0
2020-09-28,0.89,0.0
2020-09-29,1.55,1.0
2020-10-05,0.44,0.0
2020-10-06,-0.65,0.0
2020-10-07,0.22,0.0
2020-10-08,0.0,0.0
2020-10-12,0.22,0.0
2020-10-13,0.65,0.0
2020-10-14,-0.86,0.0
2020-10-15,-0.44,0.0
2020-10-16,0.22,0.0
2020-10-19,0.87,0.0
2020-10-20,-0.22,0.0
2020-10-21,0.22,0.0
2020-10-22,-0.87,0.0
2020-10-23,1.09,1.0
2020-10-26,-0.86,0.0
2020-10-27,0.0,0.0
2020-10-28,-0.44,0.0
2020-10-29,-1.09,-1.0
2020-10-30,-2.21,-1.0
2020-11-02,1.13,1.0
2020-11-03,1.34,1.0
2020-11-04,0.88,0.0
2020-11-05,0.22,0.0
2020-11-06,0.0,0.0
2020-11-09,0.87,0.0
2020-11-10,0.22,0.0
2020-11-11,2.16,1.0
2020-11-12,-0.21,0.0
2020-11-13,-0.42,0.0
2020-11-16,0.0,0.0
2020-11-17,-0.21,0.0
2020-11-18,-0.21,0.0
2020-11-19,0.43,0.0
2020-11-20,0.0,0.0
2020-11-23,0.64,0.0
2020-11-24,0.42,0.0
2020-11-25,0.84,0.0
2020-11-26,0.63,0.0
2020-11-27,0.41,0.0
2020-11-30,0.21,0.0
2020-12-01,0.0,0.0
2020-12-02,0.21,0.0
2020-12-03,0.21,0.0
2020-12-04,0.21,0.0
2020-12-07,-1.02,-1.0
2020-12-08,0.0,0.0
2020-12-09,0.62,0.0
2020-12-10,-0.41,0.0
2020-12-11,1.86,1.0
2020-12-14,-0.2,0.0
2020-12-15,0.61,0.0
2020-12-16,0.61,0.0
2020-12-17,0.8,0.0
2020-12-18,0.8,0.0
2020-12-21,1.19,1.0
2020-12-22,-1.56,-1.0
2020-12-23,-0.2,0.0
2020-12-24,1.19,1.0
2020-12-28,0.2,0.0
2020-12-29,-5.1,-1.0
2020-12-30,-0.83,0.0
2021-01-04,-0.83,0.0
2021-01-05,0.63,0.0
2021-01-06,0.21,0.0
2021-01-07,2.71,1.0
2021-01-08,-1.01,-1.0
2021-01-11,-2.46,-1.0
2021-01-12,0.63,0.0
2021-01-13,0.63,0.0
2021-01-14,0.21,0.0
2021-01-15,-0.21,0.0
2021-01-18,-2.07,-1.0
2021-01-19,0.42,0.0
2021-01-20,0.21,0.0
2021-01-21,0.63,0.0
2021-01-22,-0.84,0.0
2021-01-25,4.43,1.0
2021-01-26,-2.42,-1.0
2021-01-27,-0.41,0.0
2021-01-28,-1.46,-1.0
2021-01-29,1.05,1.0
2021-02-01,0.42,0.0
2021-02-02,0.83,0.0
2021-02-03,0.21,0.0
2021-02-04,-1.03,-1.0
2021-02-05,0.0,0.0
2021-02-08,0.0,0.0
2021-02-09,0.21,0.0
2021-02-10,0.41,0.0
2021-02-15,2.07,1.0
2021-02-16,7.49,1.0
2021-02-17,0.38,0.0
2021-02-18,-0.56,0.0
2021-02-19,0.57,0.0
2021-02-22,-2.44,-1.0
2021-02-23,1.15,1.0
2021-02-24,-1.9,-1.0
2021-02-25,1.55,1.0
2021-02-26,-0.76,0.0
2021-03-02,0.38,0.0
2021-03-03,1.34,1.0
2021-03-04,-0.57,0.0
2021-03-05,-1.14,-1.0
2021-03-08,0.38,0.0
2021-03-09,1.92,1.0
2021-03-10,-0.38,0.0
2021-03-11,1.13,1.0
2021-03-12,0.75,0.0
2021-03-15,0.19,0.0
2021-03-16,0.37,0.0
2021-03-17,-0.92,-1.0
2021-03-18,0.19,0.0
2021-03-19,-1.48,-1.0
2021-03-22,-0.19,0.0
2021-03-23,0.75,0.0
2021-03-24,3.75,1.0
2021-03-25,0.54,0.0
2021-03-26,1.62,1.0
2021-03-29,-1.41,-1.0
2021-03-30,-0.36,0.0
2021-03-31,1.62,1.0
2021-04-01,-0.18,0.0
2021-04-02,-2.13,-1.0
2021-04-05,0.54,0.0
2021-04-06,1.08,1.0
2021-04-07,-0.36,0.0
2021-04-08,-0.18,0.0
2021-04-09,0.18,0.0
2021-04-12,-0.36,0.0
2021-04-13,0.9,0.0
2021-04-14,-0.18,0.0
2021-04-15,1.96,1.0
2021-04-16,-0.52,0.0
2021-04-19,-0.35,0.0
2021-04-20,1.94,1.0
2021-04-21,-0.35,0.0
2021-04-22,1.22,1.0
2021-04-23,1.03,1.0
2021-04-26,-0.17,0.0
2021-04-27,0.17,0.0
2021-04-28,-2.38,-1.0
2021-04-29,0.7,0.0
2021-04-30,-2.07,-1.0
2021-05-03,0.35,0.0
2021-05-04,2.28,1.0
2021-05-06,0.69,0.0
2021-05-07,0.17,0.0
2021-05-10,0.34,0.0
2021-05-11,3.57,1.0
2021-05-12,2.79,1.0
2021-05-13,0.64,0.0
2021-05-14,-1.74,-1.0
2021-05-17,0.81,0.0
2021-05-18,3.36,1.0
2021-05-20,-0.62,0.0
2021-05-21,-3.12,-1.0
2021-05-24,4.82,1.0
2021-05-25,0.61,0.0
2021-05-26,1.52,1.0
2021-05-27,1.05,1.0
2021-05-28,0.45,0.0
2021-05-31,1.18,1.0
2021-06-01,-0.29,0.0
