dates,등락률,result
2021-08-18,1.36,0.0
2021-08-19,-4.27,-1.0
2021-08-20,-1.79,-1.0
2021-08-23,1.04,0.0
2021-08-24,4.63,1.0
2021-08-25,0.61,0.0
2021-08-26,-0.98,0.0
2021-08-27,0.86,0.0
2021-08-30,6.85,1.0
2021-08-31,2.4,1.0
2021-09-01,-0.22,0.0
2021-09-02,0.22,0.0
2021-09-03,1.12,0.0
2021-09-06,0.33,0.0
2021-09-07,0.99,0.0
2021-09-08,-2.29,-1.0
2021-09-09,-1.34,-1.0
2021-09-10,1.81,1.0
2021-09-13,-1.11,0.0
2021-09-14,0.56,0.0
2021-09-15,0.56,0.0
2021-09-16,2.44,1.0
2021-09-17,0.11,0.0
2021-09-23,-2.6,-1.0
2021-09-24,-1.22,0.0
2021-09-27,-0.56,0.0
2021-09-28,-2.04,-1.0
2021-09-29,-1.85,-1.0
2021-09-30,0.71,0.0
2021-10-01,-2.81,-1.0
2021-10-05,0.0,0.0
2021-10-06,-3.25,-1.0
2021-10-07,3.86,1.0
2021-10-08,-1.92,-1.0
2021-10-12,0.0,0.0
2021-10-13,1.59,0.0
2021-10-14,0.84,0.0
2021-10-15,1.31,0.0
2021-10-18,-2.0,-1.0
2021-10-19,0.0,0.0
2021-10-20,-1.2,0.0
2021-10-21,1.09,0.0
2021-10-22,-0.84,0.0
2021-10-25,0.85,0.0
2021-10-26,1.8,1.0
