date,close,diff,start,high,low,volume
2019-07-02,292500,-5500,295500,296000,292000,24991
2019-07-03,294500,2000,295000,296000,293000,18668
2019-07-04,294000,-500,296000,296000,289000,17681
2019-07-05,294000,0,294500,296500,291000,13809
2019-07-08,289000,-5000,294500,294500,288000,19281
2019-07-09,284000,-5000,287500,291500,284000,23273
2019-07-10,283000,-1000,284500,287000,283000,11696
2019-07-11,285000,2000,283500,288000,283000,24287
2019-07-12,291000,6000,284500,292500,283000,20975
2019-07-15,286000,-5000,288500,290000,286000,20422
2019-07-16,283500,-2500,286500,289500,281000,25092
2019-07-17,282000,-1500,283000,283500,279500,18368
2019-07-18,284000,2000,281000,286000,280000,18264
2019-07-19,284500,500,284500,288000,283000,18480
2019-07-22,282500,-2000,283500,285500,282500,11022
2019-07-23,287500,5000,282500,288500,282000,17025
2019-07-24,285000,-2500,286500,287500,283500,15823
2019-07-25,290000,5000,283500,290500,282500,37271
2019-07-26,283000,-7000,288500,290000,282500,26530
2019-07-29,279500,-3500,280000,287000,278500,18924
2019-07-30,282000,2500,282500,283500,279000,15672
2019-07-31,285000,3000,284000,285500,280500,21059
2019-08-01,286500,1500,283000,288000,280000,19870
2019-08-02,281500,-5000,282500,286000,280500,18925
2019-08-05,271500,-10000,280000,280500,267500,43387
2019-08-06,269500,-2000,264000,273000,260000,35975
2019-08-07,266000,-3500,267500,272000,265500,23274
2019-08-08,272000,6000,271000,277000,264000,38716
2019-08-09,248000,-24000,268000,268500,247000,226654
2019-08-12,242500,-5500,248500,249500,241000,75526
2019-08-13,235500,-7000,241000,241000,232500,89398
2019-08-14,234500,-1000,237000,241500,234500,56356
2019-08-16,229500,-5000,232000,233500,227000,68668
2019-08-19,230500,1000,229500,232500,229000,43206
2019-08-20,234000,3500,231000,234000,229000,34301
2019-08-21,230000,-4000,234000,234000,230000,48694
2019-08-22,231500,1500,230500,232500,229500,54690
2019-08-23,229500,-2000,229500,230500,228500,33445
2019-08-26,225000,-4500,226000,226000,223000,37768
2019-08-27,223000,-2000,225500,226000,221500,61012
2019-08-28,221500,-1500,223500,223500,219000,43093
2019-08-29,222500,1000,222000,224500,222000,28891
2019-08-30,228500,6000,224500,229500,224500,40163
2019-09-02,226000,-2500,226000,228000,225000,34148
2019-09-03,224500,-1500,224500,227000,223000,55037
2019-09-04,226500,2000,224500,227500,223500,43014
2019-09-05,229500,3000,226500,230000,225500,60916
2019-09-06,227500,-2000,229500,231000,226500,32286
2019-09-09,227000,-500,227000,229500,226500,27670
2019-09-10,230000,3000,226500,231500,226000,42900
2019-09-11,234000,4000,231000,236500,230000,90165
2019-09-16,242000,8000,235500,243000,235000,66045
2019-09-17,239500,-2500,242000,242500,239000,32294
2019-09-18,246000,6500,240000,246500,239000,53505
2019-09-19,237500,-8500,245000,245500,236500,60535
2019-09-20,234000,-3500,238000,238500,233500,70675
2019-09-23,234500,500,234500,237000,234000,28693
2019-09-24,236500,2000,233500,237500,233500,33048
2019-09-25,236000,-500,238000,241000,236000,32976
2019-09-26,236500,500,236000,240000,234500,23936
2019-09-27,234000,-2500,238000,238000,232000,17984
2019-09-30,234500,500,234000,235000,231500,16739
2019-10-01,231500,-3000,232500,234000,228500,51391
2019-10-02,221000,-10500,230000,230500,219500,90728
2019-10-04,214500,-6500,220000,221500,213000,84798
2019-10-07,214000,-500,214000,219000,213000,62659
2019-10-08,216500,2500,213000,218500,213000,35798
2019-10-10,212000,-4500,216000,216500,211500,80867
2019-10-11,217000,5000,214000,217000,214000,39385
2019-10-14,219000,2000,218500,222000,218000,30818
2019-10-15,222000,3000,219000,224500,218500,44357
2019-10-16,223000,1000,222000,226000,221500,43551
2019-10-17,223500,500,224500,227500,222500,34165
2019-10-18,223000,-500,225500,226000,222000,46498
2019-10-21,229000,6000,226000,230000,223500,39310
2019-10-22,230500,1500,229500,231500,228500,35484
2019-10-23,228000,-2500,226000,229000,225000,35254
2019-10-24,228500,500,225000,229000,224500,22164
2019-10-25,228500,0,226500,229000,224500,24088
2019-10-28,230500,2000,230000,232000,229000,28648
2019-10-29,226500,-4000,231000,231500,226000,25135
2019-10-30,226500,0,230000,230500,226500,27871
2019-10-31,228500,2000,226500,230500,226500,24426
2019-11-01,230500,2000,227000,231000,227000,24268
2019-11-04,239000,8500,230500,240000,230500,85481
2019-11-05,245500,6500,239000,246500,237000,78413
2019-11-06,243500,-2000,245000,245500,241500,51049
2019-11-07,248500,5000,244000,250000,243000,66309
2019-11-08,244500,-4000,247000,248000,242000,40097
2019-11-11,238000,-6500,244000,244000,237500,36091
2019-11-12,256000,18000,245000,258500,245000,151898
2019-11-13,254000,-2000,255000,256000,251500,52766
2019-11-14,246000,-8000,254500,256000,245500,66554
2019-11-15,249500,3500,247500,251500,246000,37875
2019-11-18,250500,1000,253000,254500,248500,45239
2019-11-19,249500,-1000,250000,250500,246000,23380
2019-11-20,248000,-1500,247500,249500,245000,29168
2019-11-21,246500,-1500,248500,252000,245500,33270
2019-11-22,248000,1500,243500,249500,243500,17071
2019-11-25,250000,2000,246500,250000,246500,15569
2019-11-26,243500,-6500,250000,250500,243500,58966
2019-11-27,250000,6500,245500,250500,245000,26679
2019-11-28,249000,-1000,247500,250000,245500,16238
2019-11-29,248000,-1000,251000,251500,246500,24431
2019-12-02,246500,-1500,250000,250000,246000,15768
2019-12-03,245500,-1000,247500,247500,241500,18475
2019-12-04,238500,-7000,244000,244500,238000,32177
2019-12-05,239000,500,238500,241000,237500,24323
2019-12-06,241000,2000,238500,243000,238000,15469
2019-12-09,239500,-1500,243000,243000,239000,24462
2019-12-10,253500,14000,239000,255000,239000,94999
2019-12-11,252000,-1500,253500,254000,248500,24453
2019-12-12,252000,0,253500,254000,251500,47410
2019-12-13,254000,2000,252500,257000,252500,29909
2019-12-16,248000,-6000,254500,254500,247500,49511
2019-12-17,249000,1000,246500,251000,246000,22899
2019-12-18,242000,-7000,248000,250500,240500,58139
2019-12-19,241000,-1000,244000,244000,237500,69492
2019-12-20,241500,500,242500,244000,240500,90727
2019-12-23,243500,2000,244000,244500,240000,33748
2019-12-24,242000,-1500,245500,245500,241500,17060
2019-12-26,243000,1000,244000,245000,241500,32651
2019-12-27,250000,7000,246000,251500,241000,50065
2019-12-30,252500,2500,252500,254500,250000,31019
2020-01-02,245000,-7500,252500,253000,245000,32615
2020-01-03,241000,-4000,245500,248000,240500,40183
2020-01-06,233500,-7500,239500,240500,232000,39960
2020-01-07,234000,500,236000,236500,232500,29816
2020-01-08,229500,-4500,230000,232500,227500,36835
2020-01-09,231000,1500,230000,233500,227000,54201
2020-01-10,229500,-1500,231000,231500,225000,35305
2020-01-13,233500,4000,229500,235000,229500,31960
2020-01-14,240000,6500,236000,241500,236000,34929
2020-01-15,247000,7000,238500,248000,237500,53373
2020-01-16,247000,0,247000,252000,245000,35093
2020-01-17,250500,3500,245500,252000,245000,36338
2020-01-20,249500,-1000,249000,252000,248000,29639
2020-01-21,251000,1500,249500,253000,248500,33061
2020-01-22,250500,-500,252500,253500,249500,29773
2020-01-23,249500,-1000,247000,253000,246500,33991
2020-01-28,242500,-7000,244000,249500,240500,36792
2020-01-29,237500,-5000,242500,243000,237500,37747
2020-01-30,235500,-2000,238500,241500,235000,28932
2020-01-31,237500,2000,235500,243000,235000,59696
2020-02-03,237500,0,238500,239500,229500,42595
2020-02-04,239500,2000,237500,244500,235000,35381
2020-02-05,241500,2000,239500,244000,239000,30503
2020-02-06,247000,5500,244500,249000,242500,37669
2020-02-07,243500,-3500,246000,249000,241500,31259
2020-02-10,244000,500,239500,246500,239500,28468
2020-02-11,255000,11000,246000,256500,246000,85958
2020-02-12,266500,11500,253000,267000,253000,92748
2020-02-13,275500,9000,273500,284500,270000,219566
2020-02-14,276000,500,275500,279000,267000,64161
2020-02-17,271000,-5000,274000,278500,269500,51552
2020-02-18,268500,-2500,271500,271500,263500,43875
2020-02-19,274500,6000,272500,278000,272000,64463
2020-02-20,273500,-1000,274000,274500,269000,37609
2020-02-21,267500,-6000,268500,275000,267500,40858
2020-02-24,263000,-4500,272500,279500,260000,89274
2020-02-25,262000,-1000,263000,267500,260500,49084
2020-02-26,264500,2500,259500,268000,259000,61033
2020-02-27,259000,-5500,263000,263500,256000,38562
2020-02-28,244000,-15000,257500,257500,243500,75193
2020-03-02,247000,3000,245500,250000,239500,56974
2020-03-03,249500,2500,253500,253500,248500,47963
2020-03-04,258500,9000,253000,260000,247500,47037
2020-03-05,259500,1000,259500,260500,254500,44751
2020-03-06,261500,2000,258500,262000,254500,49725
2020-03-09,255000,-6500,256500,260500,251000,42110
2020-03-10,249500,-5500,254000,254500,247500,54301
2020-03-11,246000,-3500,249500,251500,243500,50695
2020-03-12,235000,-11000,249500,249500,233500,83591
2020-03-13,222000,-13000,218500,227500,213000,108516
2020-03-16,218000,-4000,224000,229000,217500,55956
2020-03-17,214000,-4000,210000,222000,208500,51639
2020-03-18,210000,-4000,214500,217000,209500,66872
2020-03-19,155000,-55000,210000,214000,148000,263704
2020-03-20,188000,33000,163000,189500,161000,191267
2020-03-23,172500,-15500,171500,182000,165000,84035
2020-03-24,191000,18500,178000,197500,175500,97920
2020-03-25,203000,12000,202000,206000,196000,98228
2020-03-26,200000,-3000,203000,205500,199000,69775
2020-03-27,203500,3500,209000,209000,195500,61337
2020-03-30,213500,10000,202000,214500,197000,65338
2020-03-31,216000,2500,216000,225000,213500,73363
2020-04-01,214000,-2000,220000,234000,214000,108866
2020-04-02,228000,14000,217000,229000,210500,80386
2020-04-03,230500,2500,225500,232500,224500,55439
2020-04-06,245500,15000,235000,249000,233000,83605
2020-04-07,248000,2500,257000,257000,243000,87731
2020-04-08,243500,-4500,247500,250000,242500,67150
2020-04-09,238500,-5000,249000,249000,233500,103520
2020-04-10,231500,-7000,239500,239500,229000,102231
2020-04-13,229000,-2500,229000,237000,226500,71348
2020-04-14,236000,7000,230000,237000,230000,52513
2020-04-16,237000,1000,233000,240500,232000,66956
2020-04-17,237000,0,238000,241500,236000,75134
2020-04-20,235500,-1500,237000,239000,234500,51991
2020-04-21,233500,-2000,233000,235500,227500,57790
2020-04-22,236000,2500,233000,236000,228000,63289
2020-04-23,250000,14000,236500,252000,236000,103721
2020-04-24,259000,9000,251000,270000,245000,166536
2020-04-27,274000,15000,264500,276000,264000,122239
2020-04-28,269500,-4500,274000,276000,266000,77212
2020-04-29,272500,3000,269500,274500,268500,72019
2020-05-04,271000,-1500,268000,275000,260000,62449
2020-05-06,286500,15500,274500,287000,272000,106384
2020-05-07,284500,-2000,286500,293000,282500,73423
2020-05-08,277000,-7500,285500,289000,276000,94497
2020-05-11,273500,-3500,277500,280500,273500,47980
2020-05-12,287500,14000,274500,288000,274000,115839
2020-05-13,292000,4500,287500,293500,284000,76455
2020-05-14,301000,9000,291000,301000,286000,144145
2020-05-15,308500,7500,312000,322500,308000,263558
2020-05-18,308000,-500,315500,322000,305000,128313
2020-05-19,294500,-13500,305500,306000,294000,159699
2020-05-20,296000,1500,296500,305000,294500,131278
2020-05-21,300000,4000,296500,302000,290500,113048
2020-05-22,301500,1500,302000,302500,297500,80322
2020-05-25,303000,1500,304000,304000,295500,62267
2020-05-26,298500,-4500,303500,304500,298000,63891
2020-05-27,302000,3500,301000,308500,300500,89616
2020-05-28,298000,-4000,302000,303500,294000,74989
2020-05-29,297000,-1000,294000,299500,294000,80710
2020-06-01,299000,2000,295000,302000,295000,42750
2020-06-02,302000,3000,300500,307000,299000,61739
2020-06-03,299500,-2500,304000,306500,296000,96388
2020-06-04,297500,-2000,299000,300500,296000,96244
2020-06-05,299000,1500,299000,300000,296000,62754
2020-06-08,297500,-1500,300500,301000,296500,55673
2020-06-09,305500,8000,298500,308000,297500,94024
2020-06-10,329500,24000,307000,329500,307000,207335
2020-06-11,320000,-9500,327500,333000,317000,143966
2020-06-12,328500,8500,305500,333500,304500,178247
2020-06-15,316500,-12000,329500,342000,316500,194015
2020-06-16,336500,20000,328000,340000,326000,130120
2020-06-17,337000,500,336500,342000,331000,89020
2020-06-18,338000,1000,335000,340500,332000,52581
2020-06-19,332000,-6000,340000,340000,327000,67834
2020-06-22,329000,-3000,329000,332000,327000,40462
2020-06-23,338000,9000,330000,341000,327500,70173
2020-06-24,346000,8000,341000,346500,338000,68032
2020-06-25,339500,-6500,342500,345500,338000,52744
2020-06-26,338000,-1500,342000,342500,334000,46777
2020-06-29,328500,-9500,337500,337500,328000,46185
2020-06-30,326000,-2500,332000,333000,324000,48346
2020-07-01,339000,13000,333000,344000,329000,71848
2020-07-02,356500,17500,342000,356500,341000,107583
2020-07-03,357000,500,357500,360000,352000,49630
2020-07-06,360500,3500,357500,363000,351500,44473
2020-07-07,369000,8500,361000,370000,356000,77365
2020-07-08,362000,-7000,368500,368500,361500,64227
2020-07-09,382000,20000,366500,384500,364000,137719
2020-07-10,390000,8000,382000,399500,377000,121447
2020-07-13,400000,10000,390000,400000,384500,65825
2020-07-14,406000,6000,398000,414000,395500,127633
2020-07-15,392500,-13500,410000,410000,391500,103449
2020-07-16,384000,-8500,388500,393500,379500,85788
2020-07-17,380000,-4000,383000,388000,375000,69815
2020-07-20,376000,-4000,380000,382000,368500,71177
2020-07-21,376500,500,381000,383000,374500,54558
2020-07-22,371000,-5500,376000,376000,369000,57919
2020-07-23,373000,2000,371000,381000,370000,75587
2020-07-24,369000,-4000,372000,375500,366000,47447
2020-07-27,369500,500,368500,375000,362500,67295
2020-07-28,366500,-3000,367000,369500,363000,63561
2020-07-29,366000,-500,364000,368500,363000,47229
2020-07-30,367000,1000,365000,371000,364500,62059
2020-07-31,386000,19000,367000,390000,366000,147404
2020-08-03,414000,28000,393000,414000,390000,216845
2020-08-04,415000,1000,417500,420000,403000,102043
2020-08-05,417500,2500,417000,419500,408500,70042
2020-08-06,420000,2500,420000,428000,413500,70190
2020-08-07,424000,4000,422000,428500,413000,89595
2020-08-10,427000,3000,425500,431000,422500,67787
2020-08-11,443500,16500,427000,443500,407000,194475
2020-08-12,414500,-29000,438500,451000,413000,277899
2020-08-13,414000,-500,418500,425000,405500,163946
2020-08-14,401000,-13000,413000,417000,397500,121448
2020-08-18,403000,2000,407000,421000,398000,133759
2020-08-19,402500,-500,408000,412500,402000,76931
2020-08-20,400500,-2000,400000,420000,399000,138623
2020-08-21,397000,-3500,403000,405000,387000,92889
2020-08-24,406000,9000,404000,410000,401500,67976
2020-08-25,416500,10500,413000,417500,405500,87109
2020-08-26,416500,0,416500,420000,408000,70882
2020-08-27,418000,1500,416500,419500,412000,70579
2020-08-28,416500,-1500,420000,422000,413000,58254
2020-08-31,407000,-9500,419500,419500,404500,112822
2020-09-01,403500,-3500,403500,409500,398500,59447
2020-09-02,401500,-2000,409500,409500,398500,73476
2020-09-03,401500,0,401500,405000,399500,57308
2020-09-04,396500,-5000,394500,400000,393000,69718
2020-09-07,389500,-7000,399000,399500,387500,72911
2020-09-08,389500,0,392500,396000,389500,60046
2020-09-09,375500,-14000,385000,388500,373000,138771
2020-09-10,401500,26000,381500,404500,380000,172970
2020-09-11,403500,2000,401500,416500,399500,108033
2020-09-14,392000,-11500,403500,404000,388000,100636
2020-09-15,394000,2000,392000,396000,388000,47654
2020-09-16,393000,-1000,395000,402000,392500,48945
2020-09-17,387000,-6000,393000,396000,386000,51640
2020-09-18,387000,0,387000,391500,382500,42724
2020-09-21,387500,500,387000,395000,386000,41556
2020-09-22,380500,-7000,389500,389500,377500,63034
2020-09-23,383000,2500,380500,386000,378000,58639
2020-09-24,387500,4500,382500,395000,376000,82693
2020-09-25,390000,2500,392000,392000,384000,37348
2020-09-28,394000,4000,391000,396000,391000,33555
2020-09-29,395000,1000,398500,398500,392500,40631
2020-10-05,398500,3500,395500,402000,392000,50811
2020-10-06,410500,12000,403000,417000,400000,98125
2020-10-07,407000,-3500,411000,411000,403500,45522
2020-10-08,405500,-1500,411500,411500,405500,55070
2020-10-12,410000,4500,410000,411500,406000,46338
2020-10-13,398000,-12000,407000,408500,396500,53648
2020-10-14,393500,-4500,398000,404000,393000,39985
2020-10-15,391000,-2500,394000,396500,388500,30506
2020-10-16,387500,-3500,390500,393500,387000,36089
2020-10-19,385500,-2000,388500,393500,385500,41560
2020-10-20,386500,1000,383500,391500,381500,37641
